"Timestamp","Chest_Roll_Error","Chest_Pitch_Error","Chest_Yaw_Error","Pelvis_Roll_Error","Pelvis_Pitch_Error","Pelvis_Yaw_Error","LeftFoot_Roll_Error","LeftFoot_Pitch_Error","LeftFoot_Yaw_Error","RightFoot_Roll_Error","RightFoot_Pitch_Error","RightFoot_Yaw_Error"
0.076,-0.00528848,-0.00577475,-0.00514054,-0.0057235,0.00539349,-0.00555134,0.00410412,-0.00409151,-0.000508795,0.00136653,-0.00732766,0.000357765
0.077,-0.00530573,-0.00571601,-0.00472891,-0.00558816,0.0054832,-0.00522518,0.0041606,-0.00422082,-0.00043121,-0.00014793,-0.00750938,0.000269792
0.078,-0.00531874,-0.00565396,-0.00451183,-0.00545773,0.00548038,-0.00482893,0.00421021,-0.00434959,-0.000535614,-0.000463055,-0.00744468,0.000372596
0.079,-0.00530522,-0.00557767,-0.00433493,-0.00529237,0.00544835,-0.00442505,0.00425469,-0.0044765,-0.000698156,-0.000373938,-0.00750988,0.000536523
0.08,-0.00526542,-0.00547679,-0.00412178,-0.00509632,0.00543772,-0.00400043,0.00429041,-0.00459915,-0.000851543,-0.000306384,-0.0076428,0.00069107
0.081,-0.00520998,-0.00534697,-0.00386906,-0.00486497,0.00544704,-0.00352168,0.00431199,-0.00471505,-0.000993164,-0.000252183,-0.0077568,0.000833681
0.082,-0.00518597,-0.00528704,-0.00375652,-0.00476449,0.00545423,-0.00332117,0.00431638,-0.00475979,-0.00104697,-0.00023313,-0.00779715,0.000887837
0.083,-0.00512654,-0.005114,-0.00343597,-0.00449914,0.00548408,-0.00282812,0.00431131,-0.00486271,-0.00116115,-0.000194114,-0.00787228,0.00100273
0.084,-0.00507753,-0.00491248,-0.00301564,-0.00421059,0.00554232,-0.00237775,0.00428334,-0.00495464,-0.00120473,-0.000157925,-0.00789586,0.00104685
0.085,-0.00505126,-0.00468011,-0.00250244,-0.00391245,0.00560027,-0.00203657,0.0042286,-0.00503607,-0.00115903,-0.00010392,-0.00788286,0.00100165
0.086,-0.00505051,-0.00441662,-0.00198984,-0.00361662,0.00566071,-0.00175595,0.00414302,-0.00510965,-0.00107991,-5.15253e-05,-0.00785207,0.000922821
0.087,-0.00507488,-0.00412494,-0.00152016,-0.0033238,0.00572472,-0.00151134,0.00402518,-0.00517794,-0.000994295,-7.81305e-06,-0.00780938,0.000837219
0.088,-0.00512249,-0.0038093,-0.0011102,-0.00303452,0.00579219,-0.0012877,0.00387518,-0.00524336,-0.000915005,2.37962e-05,-0.00775836,0.000757657
0.089,-0.0051906,-0.0034746,-0.000763416,-0.00274935,0.00586203,-0.0010767,0.00369401,-0.00530807,-0.000848437,4.18139e-05,-0.007701,0.000690508
0.09,-0.00527593,-0.00312596,-0.00047493,-0.00246903,0.0059322,-0.000875473,0.00348337,-0.00537391,-0.000795404,4.65606e-05,-0.00763779,0.000636621
0.091,-0.00537478,-0.00276847,-0.000236511,-0.00219445,0.00600035,-0.000684023,0.00324546,-0.00544241,-0.00075423,3.92383e-05,-0.00756852,0.000594328
0.092,-0.00556294,-0.00215368,7.28369e-05,-0.00174262,0.00610655,-0.000377893,0.00278519,-0.00556814,-0.000711716,6.71596e-07,-0.0074377,0.000549362
0.093,-0.00567824,-0.00179657,0.000193357,-0.00148474,0.00616195,-0.00020957,0.00248786,-0.00564827,-0.000718538,-2.66441e-05,-0.00736121,0.000554521
0.094,-0.00579188,-0.00144495,0.000301003,-0.00123547,0.00621057,-6.41346e-05,0.00217569,-0.00573297,-0.000722675,-3.23027e-05,-0.00728337,0.000557043
0.095,-0.00589948,-0.00109853,0.000397921,-0.000998981,0.00625219,6.86646e-05,0.0018534,-0.00582179,-0.000718449,-3.32264e-05,-0.0071877,0.000551123
0.096,-0.00599843,-0.000759907,0.00048399,-0.000776991,0.00627896,0.000186205,0.00152506,-0.00591394,-0.000706208,-3.3642e-05,-0.00707757,0.0005371
0.097,-0.00608513,-0.000433731,0.000560403,-0.000568784,0.00628892,0.000286341,0.00119413,-0.00600846,-0.000686326,-3.37512e-05,-0.00695575,0.00051538
0.098,-0.00615603,-0.000124662,0.000628114,-0.000373946,0.0062814,0.000367165,0.000863589,-0.00610402,-0.000659368,-3.37366e-05,-0.00682313,0.000486521
0.099,-0.00620804,0.000163372,0.000687599,-0.000192936,0.00625555,0.000427548,0.000536173,-0.00619892,-0.000626006,-3.36164e-05,-0.00668014,0.000451208
0.1,-0.00623853,0.000427226,0.000737906,-2.6762e-05,0.00621046,0.000467602,0.000214523,-0.00629113,-0.000586996,-3.34142e-05,-0.00652708,0.000410224
0.101,-0.00624529,0.000664432,0.00077796,0.000123505,0.00614542,0.000484769,-9.87232e-05,-0.00637831,-0.000543171,-3.31554e-05,-0.00636406,0.00036442
0.102,-0.00623235,0.000820884,0.000799417,0.000223241,0.00608245,0.000481908,-0.00032404,-0.00643788,-0.000507801,-3.29365e-05,-0.00623588,0.000327595
0.103,-0.00619391,0.00100682,0.000816584,0.00034656,0.00598224,0.000449483,-0.000616429,-0.00650987,-0.000457622,-3.30805e-05,-0.00606369,0.000275488
0.104,-0.00612968,0.00116381,0.000790358,0.000450889,0.00586273,0.000406567,-0.000893986,-0.00656927,-0.000422868,-5.34232e-05,-0.00589007,0.000238757
0.105,-0.00604031,0.00129333,0.000720263,0.000533373,0.00572188,0.000375032,-0.00115345,-0.00661307,-0.000405143,-0.000104157,-0.00571501,0.000218986
0.106,-0.00592547,0.00139496,0.000628829,0.000603487,0.00556602,0.000349998,-0.00139111,-0.00663852,-0.000393883,-0.000169994,-0.00553656,0.000205763
0.107,-0.00578644,0.00146946,0.000530124,0.000667105,0.00540171,0.00032568,-0.00160419,-0.00664323,-0.0003838,-0.000239893,-0.00535688,0.000193907
0.108,-0.00562578,0.00151906,0.000433207,0.000724806,0.00522965,0.000300646,-0.00179077,-0.0066252,-0.000371529,-0.000311541,-0.00517969,0.000180091
0.109,-0.00544576,0.00154654,0.000342727,0.00077713,0.00505043,0.000272751,-0.00194955,-0.00658286,-0.000355709,-0.000383473,-0.00500492,0.000162986
0.11,-0.00524853,0.00155502,0.000261068,0.000824519,0.004865,0.000241518,-0.00207982,-0.00651506,-0.000336017,-0.000454708,-0.0048324,0.000142287
0.111,-0.00503636,0.0015477,0.000187755,0.000867541,0.0046742,0.000207901,-0.00218145,-0.00642103,-0.000313763,-0.000524946,-0.00466154,0.000119326
0.112,-0.00473276,0.0015194,0.000101566,0.000919737,0.0044114,0.000159979,-0.00227602,-0.00625521,-0.000280994,-0.000617137,-0.00443396,8.6027e-05
0.113,-0.00449444,0.00148739,4.64916e-05,0.000954844,0.0042113,0.000123501,-0.00231297,-0.00609893,-0.000255671,-0.000683775,-0.00426535,6.06462e-05
0.114,-0.00424893,0.00145003,-2.5034e-06,0.000987678,0.00400836,8.79765e-05,-0.00232468,-0.00591664,-0.000231048,-0.000748804,-0.00409674,3.62192e-05
0.115,-0.00399835,0.00141007,-4.49419e-05,0.00101872,0.00380338,5.26905e-05,-0.00231316,-0.00570922,-0.000206546,-0.000811685,-0.00392807,1.2133e-05
0.116,-0.00374473,0.00136994,-8.2016e-05,0.00104848,0.00359681,1.88351e-05,-0.00228083,-0.00547785,-0.000183108,-0.000872461,-0.00375885,-1.06884e-05
0.117,-0.00348992,0.00133175,-0.000114441,0.00107737,0.00338909,-1.3113e-05,-0.00223039,-0.00522398,-0.000161378,-0.000931147,-0.00358867,-3.1649e-05
0.118,-0.00323552,0.00129725,-0.000142932,0.00110575,0.00318058,-4.26769e-05,-0.00216469,-0.0049493,-0.000141725,-0.00098772,-0.00341725,-5.04097e-05
0.119,-0.00298291,0.0012679,-0.000167727,0.00113387,0.00297164,-7.00951e-05,-0.00208674,-0.00465573,-0.000123837,-0.00104195,-0.00324448,-6.73077e-05
0.12,-0.00273317,0.00124476,-0.000188589,0.00116188,0.00276261,-9.5129e-05,-0.00199957,-0.00434534,-0.000107627,-0.00109374,-0.00307022,-8.24791e-05
0.121,-0.00248718,0.00122857,-0.000206351,0.0011899,0.00255366,-0.000118017,-0.00190618,-0.00402032,-9.33399e-05,-0.00114314,-0.00289423,-9.57002e-05
0.122,-0.00228228,0.00122102,-0.000218987,0.00121375,0.00237666,-0.000135422,-0.00182421,-0.00373439,-8.29387e-05,-0.00118304,-0.00274341,-0.00010519
0.123,-0.00204491,0.00121855,-0.000231862,0.00124203,0.00216819,-0.00015378,-0.00172697,-0.00338852,-7.24277e-05,-0.00122808,-0.00256381,-0.000114651
0.124,-0.00181249,0.00122351,-0.000242591,0.00127047,0.00196011,-0.000169516,-0.00163129,-0.00303463,-6.38334e-05,-0.00127078,-0.00238212,-0.00012223
0.125,-0.00158514,0.0012356,-0.000251293,0.00129909,0.00175242,-0.000183105,-0.00153946,-0.00267504,-5.69453e-05,-0.00131117,-0.00219832,-0.000128146
0.126,-0.00136282,0.00125436,-0.000258207,0.00132784,0.00154511,-0.000194311,-0.00145354,-0.00231202,-5.16088e-05,-0.00134927,-0.00201237,-0.000132571
0.127,-0.00114529,0.00127913,-0.000263572,0.00135661,0.00133815,-0.000203609,-0.00137526,-0.00194776,-4.7673e-05,-0.00138513,-0.00182424,-0.000135641
0.128,-0.000932174,0.0013092,-0.000267506,0.00138533,0.00113147,-0.000211,-0.00130607,-0.00158434,-4.5002e-05,-0.00141879,-0.00163391,-0.000137504
0.129,-0.000723025,0.00134372,-0.000270247,0.0014139,0.000925004,-0.000216722,-0.00124706,-0.00122371,-4.34336e-05,-0.00145032,-0.00144138,-0.000138308
0.13,-0.000517341,0.00138185,-0.000271916,0.00144222,0.000718652,-0.000221014,-0.00119905,-0.000867663,-4.28283e-05,-0.00147978,-0.00124665,-0.000138195
0.131,-0.000314566,0.00142271,-0.000272751,0.00147018,0.000512313,-0.000223875,-0.00116254,-0.000517831,-4.30388e-05,-0.00150723,-0.00104974,-0.000137284
0.132,-0.000256684,0.0014347,-0.000272989,0.00147816,0.000453088,-0.000224352,-0.00115352,-0.000418338,-4.31952e-05,-0.00151487,-0.00099296,-0.000136939
0.133,-5.69273e-05,0.00147785,-0.000273943,0.0015054,0.00025024,-0.000225067,-0.00113022,-7.75941e-05,-4.4704e-05,-0.00153994,-0.000793306,-0.000134762
0.134,0.000138305,0.00152185,-0.000286937,0.00153122,0.000101979,-0.0002141,-0.00108447,0.000270441,-5.31231e-05,-0.00156424,-0.000593052,-0.000125672
0.135,0.000308487,0.00156464,-0.000275373,0.00157517,-8.13737e-05,-0.000196934,-0.000969166,0.000634989,-5.88154e-05,-0.00158132,-0.000404836,-0.00011938
0.136,0.000460349,0.00160925,-0.000255942,0.00160115,-0.000264649,-0.000196934,-0.000787028,0.000923407,-5.32274e-05,-0.00159673,-0.0002185,-0.000124571
