"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
5.962,224.826,284.447,183.926,271.533,184.067,272.935,241.961,292.497,0.0601371,10.2577,-0.210035,-7.3858,0.140028,0.810348
5.963,223.894,283.46,183.926,271.533,184.067,272.935,240.371,275.88,-0.0122469,10.2437,-0.207864,-7.37853,0.065665,0.829716
5.964,225.824,280.281,183.926,271.533,184.067,272.935,241.331,274.108,-0.0862109,10.2325,-0.201435,-7.37144,-0.0104027,0.851583
5.965,226.765,279.205,183.926,271.533,184.067,272.935,242.275,274.739,-0.160946,10.2222,-0.195728,-7.3642,-0.0869671,0.874959
5.966,227.146,279.066,183.926,271.533,184.067,272.935,242.777,276.262,-0.235995,10.2122,-0.19298,-7.3568,-0.163171,0.899154
5.967,227.247,279.24,183.926,271.533,184.067,272.935,242.967,278.076,-0.31113,10.2022,-0.193761,-7.3492,-0.238654,0.923653
5.968,227.144,279.478,183.926,271.533,184.067,272.935,242.923,279.996,-0.386184,10.1921,-0.197817,-7.34126,-0.313314,0.948156
5.969,227.076,279.917,183.926,271.533,184.067,272.935,242.787,282.155,-0.461188,10.1817,-0.204744,-7.33273,-0.387186,0.972025
5.97,226.929,280.485,183.981,271.534,184.067,272.933,242.558,284.481,-0.536077,10.171,-0.214075,-7.32336,-0.46032,0.994954
5.971,226.761,281.24,183.981,271.534,184.067,272.933,242.229,287.161,-0.610836,10.1598,-0.225524,-7.31283,-0.532717,1.01677
5.972,98.2615,280.901,183.981,271.534,184.067,272.933,135.973,287.947,-0.580466,10.149,-0.199039,-7.29097,-0.536736,1.00755
5.973,109.017,280.998,183.981,271.534,184.067,272.933,118.231,272.062,-0.558903,10.1382,-0.0969355,-7.26023,-0.536747,1.00261
5.974,108.14,278.15,183.981,271.534,184.067,272.933,120.127,269.121,-0.536628,10.1299,-0.044712,-7.24538,-0.5323,0.998988
5.975,119.759,275.51,183.981,271.534,184.067,272.933,124.138,267.781,-0.523867,10.1239,-0.0258544,-7.24058,-0.526747,0.999057
5.976,126.551,274.81,183.981,271.534,184.067,272.933,126.211,268.183,-0.516668,10.1185,-0.0226453,-7.23978,-0.520722,1.00102
5.977,129.938,275.092,183.981,271.534,184.067,272.933,126.903,269.621,-0.512245,10.1131,-0.0246566,-7.23947,-0.514529,1.00381
5.978,131.737,275.544,183.981,271.534,184.067,272.933,126.989,271.41,-0.509301,10.1073,-0.0274684,-7.23823,-0.508299,1.00666
5.979,133.08,275.753,183.981,271.534,184.067,272.933,126.782,273.336,-0.507462,10.1016,-0.0293763,-7.23549,-0.502043,1.00915
5.98,133.855,276.296,184.036,271.534,184.067,272.932,126.403,275.797,-0.506262,10.0955,-0.0294578,-7.23061,-0.495758,1.01106
5.981,134.455,276.821,184.036,271.534,184.067,272.932,126.067,278.456,-0.50556,10.089,-0.0274673,-7.22339,-0.489503,1.01202
5.982,135.048,277.437,184.036,271.534,184.067,272.932,125.696,281.5,-0.505351,10.0823,-0.0232929,-7.21354,-0.483268,1.01187
5.983,134.627,298.649,184.036,271.534,184.067,272.932,126.231,279.692,-0.504803,10.0583,-0.0166528,-7.20439,-0.477727,1.01075
5.984,134.511,307.097,184.036,271.534,184.067,272.932,126.983,286.919,-0.504165,10.0275,-0.0124564,-7.1909,-0.472415,1.00717
5.985,133.886,312.347,184.036,271.534,184.067,272.932,127.478,292.672,-0.503022,9.99252,-0.00928556,-7.17374,-0.467328,1.00186
5.986,133.296,313.685,184.036,271.534,184.067,272.932,127.778,295.569,-0.501402,9.95657,-0.0069193,-7.15486,-0.462354,0.995393
5.987,132.83,311.165,184.036,271.534,184.068,272.932,127.916,295.64,-0.499406,9.92278,-0.00552153,-7.13632,-0.457359,0.988557
5.988,132.707,305.447,184.036,271.534,184.067,272.932,127.937,293.315,-0.497315,9.89379,-0.00491154,-7.11975,-0.452284,0.982173
5.989,132.72,297.27,184.036,271.534,184.068,272.932,127.908,289.156,-0.495241,9.8716,-0.00460333,-7.10629,-0.447154,0.976681
5.99,133.144,287.387,184.091,271.474,184.068,272.873,127.825,283.769,-0.493519,9.85761,-0.0041048,-7.09666,-0.441995,0.972647
5.991,133.728,276.444,184.091,271.474,184.068,272.873,127.76,277.655,-0.492281,9.85269,-0.00288029,-7.09124,-0.436887,0.970285
5.992,134.783,264.802,184.091,271.474,184.068,272.873,127.693,271.125,-0.491906,9.85731,-0.00049594,-7.09011,-0.431881,0.969918
5.993,133.688,259.387,184.091,271.474,184.068,272.873,127.769,248.126,-0.490642,9.86647,0.00784677,-7.10384,-0.427694,0.971647
5.994,133.235,240.622,184.091,271.474,184.068,272.873,128.202,231.547,-0.489012,9.89109,0.0156347,-7.1296,-0.42375,0.974577
5.995,132.28,225.121,184.091,271.474,184.068,272.873,128.634,217.641,-0.486606,9.92851,0.0233952,-7.16535,-0.420115,0.978256
5.996,131.62,214.644,184.091,271.474,184.068,272.873,128.806,208.234,-0.483666,9.97463,0.0303789,-7.20806,-0.416506,0.982146
5.997,131.273,209.474,184.091,271.474,184.068,272.873,128.905,203.483,-0.480448,10.0251,0.0355978,-7.2546,-0.412745,0.986208
5.998,131.104,209.218,184.091,271.474,184.068,272.873,128.845,203.489,-0.477097,10.0758,0.0391021,-7.30158,-0.408725,0.989766
5.999,131.108,213.179,184.091,271.474,184.068,272.873,128.709,207.559,-0.473754,10.1235,0.0409147,-7.34613,-0.404395,0.992843
6,131.376,220.808,184.146,271.527,184.068,272.928,128.502,215.492,-0.470637,10.165,0.041412,-7.38547,-0.399756,0.995089
6.001,131.721,231.493,184.146,271.527,184.068,272.928,128.165,226.772,-0.467806,10.1979,0.0408008,-7.41722,-0.394742,0.996786
6.002,132.257,245.002,184.146,271.527,184.068,272.928,127.839,241.178,-0.465423,10.2199,0.0396577,-7.43912,-0.389438,0.997568
6.003,134.449,274.382,184.146,271.527,184.068,272.928,129.27,246.269,-0.464838,10.218,0.0405336,-7.45704,-0.385404,1.00091
6.004,136.385,292.065,184.146,271.527,184.068,272.928,130.213,259.671,-0.465843,10.2018,0.0387779,-7.46631,-0.381696,1.00544
6.005,137.042,307.129,184.146,271.527,184.068,272.928,130.68,273.107,-0.46739,10.1733,0.0355265,-7.46665,-0.378126,1.01001
6.006,136.733,317.061,184.146,271.527,184.068,272.928,130.358,283.499,-0.46869,10.1368,0.0315273,-7.46003,-0.374236,1.01536
6.007,136.24,322.123,184.146,271.527,184.068,272.928,129.858,291.071,-0.469592,10.0963,0.0264108,-7.44854,-0.369857,1.02075
6.008,135.583,322.04,184.146,271.527,184.068,272.928,129.175,295.165,-0.469962,10.056,0.0205939,-7.43449,-0.364915,1.026
6.009,134.648,317.493,184.146,271.527,184.068,272.928,128.267,296.262,-0.469572,10.0195,0.0150346,-7.4197,-0.359377,1.03101
6.01,133.561,309.159,184.202,271.466,184.068,272.871,127.316,294.604,-0.468298,9.98995,0.0104577,-7.40587,-0.353304,1.03531
6.011,132.373,297.753,184.202,271.466,184.068,272.871,126.322,290.805,-0.466057,9.96984,0.00749617,-7.39433,-0.346746,1.0386
6.012,131.395,283.977,184.202,271.466,184.068,272.871,125.442,285.386,-0.463021,9.96112,0.00624767,-7.38619,-0.33979,1.0403
6.013,130.091,275.82,184.202,271.466,184.068,272.871,125.463,260.631,-0.458923,9.95918,0.0106596,-7.39406,-0.333564,1.04325
6.014,129.518,254.875,184.202,271.466,184.068,272.871,125.934,242.299,-0.454362,9.97449,0.0143053,-7.41519,-0.327579,1.04661
6.015,128.675,238.15,184.202,271.466,184.068,272.871,126.396,227.891,-0.449117,10.0036,0.0181484,-7.44657,-0.32195,1.04981
6.016,128.019,227.076,184.202,271.466,184.068,272.871,126.626,218.652,-0.443339,10.0419,0.0215029,-7.48469,-0.316427,1.05258
6.017,127.503,221.428,184.202,271.466,184.068,272.871,126.731,214.483,-0.437144,10.0849,0.023791,-7.52608,-0.310847,1.05459
6.018,127.27,220.295,184.202,271.466,184.068,272.871,126.707,214.783,-0.430764,10.129,0.024925,-7.5676,-0.305108,1.05561
6.019,127.259,222.894,184.202,271.466,184.068,272.871,126.656,218.806,-0.42438,10.171,0.0249059,-7.60665,-0.299191,1.05565
6.02,127.414,228.704,184.257,271.517,184.068,272.928,126.404,226.442,-0.418127,10.2084,0.0241687,-7.64058,-0.29301,1.05481
6.021,127.762,237.154,184.257,271.518,184.068,272.928,126.212,236.881,-0.412163,10.2391,0.0230238,-7.66737,-0.286647,1.0531
6.022,128.303,248.073,184.257,271.518,184.068,272.928,125.936,250.247,-0.406645,10.2608,0.0218874,-7.68484,-0.280094,1.05052
6.023,127.017,296.942,184.257,271.518,184.068,272.928,126.309,269.252,-0.40008,10.2427,0.0141721,-7.69082,-0.272975,1.04578
6.024,127.284,329.71,184.257,271.518,184.068,272.928,126.678,298.427,-0.393738,10.1979,0.000897616,-7.67826,-0.265413,1.03701
6.025,126.953,355.213,184.257,271.518,184.068,272.928,126.788,323.72,-0.387129,10.1323,-0.0137065,-7.64877,-0.257762,1.02506
6.026,126.479,370.545,184.257,271.518,184.068,272.928,126.597,341.326,-0.380137,10.0543,-0.0279777,-7.60713,-0.250026,1.01137
6.027,126.047,375.145,184.257,271.518,184.068,272.928,126.311,350.206,-0.372796,9.97271,-0.0410339,-7.55905,-0.242249,0.997254
6.028,125.853,370.085,184.257,271.518,184.068,272.928,125.834,351.229,-0.3653,9.89532,-0.0522782,-7.50972,-0.234375,0.98434
6.029,125.716,356.808,184.257,271.518,184.068,272.928,125.447,345.114,-0.357696,9.82892,-0.060541,-7.4637,-0.22661,0.973249
6.03,126.088,337.107,184.314,271.454,184.068,272.872,125.062,333.593,-0.350401,9.77874,-0.065433,-7.42466,-0.219004,0.965047
6.031,126.4,312.492,184.314,271.454,184.068,272.872,124.692,317.878,-0.343365,9.74882,-0.0660133,-7.39532,-0.211679,0.959889
6.032,127.268,284.16,184.314,271.454,184.068,272.872,124.401,298.938,-0.337045,9.74224,-0.0620663,-7.37808,-0.204718,0.958432
6.033,129.601,240.432,184.314,271.454,184.068,272.872,125.618,239.215,-0.332638,9.77155,-0.0238711,-7.39501,-0.202924,0.966771
6.034,130.015,182.958,184.314,271.454,184.068,272.872,126.362,184.113,-0.328574,9.848,0.020007,-7.45185,-0.202402,0.984042
6.035,112.601,151.796,184.315,271.454,184.069,272.871,127.012,145.6,-0.310264,9.95005,0.0662753,-7.53724,-0.202674,1.00092
6.036,113.978,147.413,184.318,271.453,184.072,272.87,127.172,141.375,-0.293085,10.0558,0.120567,-7.62475,-0.204088,1.01646
6.037,121.05,150.07,184.321,271.451,184.075,272.869,126.775,144.219,-0.281695,10.1595,0.159549,-7.71242,-0.203264,1.03099
6.038,124.491,156.253,184.324,271.45,184.078,272.867,127.418,146.467,-0.273124,10.2583,0.178148,-7.80151,-0.200322,1.04398
6.039,130.459,160.188,184.327,271.448,184.082,272.866,127.663,148,-0.269439,10.3539,0.177294,-7.89246,-0.195077,1.0569
6.04,131.939,164.535,184.387,271.495,184.085,272.922,127.807,149.366,-0.266968,10.4461,0.159518,-7.98509,-0.187773,1.06852
6.041,135.329,167.01,184.39,271.494,184.088,272.92,127.458,150.653,-0.267274,10.5364,0.125669,-8.07936,-0.178184,1.08006
6.042,137.725,169.369,184.392,271.493,184.09,272.919,127.151,151.953,-0.269543,10.6249,0.0765261,-8.17518,-0.166446,1.09136
6.043,136.424,200.675,184.394,271.492,184.092,272.918,128.138,147.355,-0.27075,10.6879,0.00103975,-8.27799,-0.151982,1.10214
6.044,147.973,262.457,184.395,271.492,184.093,272.918,128.234,214.281,-0.28141,10.7005,-0.0524765,-8.33416,-0.140398,1.10911
6.045,127.952,369.468,184.395,271.492,184.093,272.918,127.784,316.62,-0.275692,10.6256,-0.0714679,-8.31298,-0.132936,1.09673
6.046,129.214,417.665,184.395,271.492,184.093,272.918,127.367,376.591,-0.27101,10.5115,-0.100793,-8.25474,-0.123875,1.0779
6.047,128.548,436.461,184.396,271.492,184.093,272.918,126.854,403.851,-0.265787,10.382,-0.128003,-8.17737,-0.114739,1.05614
6.048,128.923,427.056,184.396,271.492,184.093,272.918,126.285,403.332,-0.260872,10.2604,-0.146761,-8.09704,-0.106289,1.03608
6.049,278.604,381.108,184.396,271.492,184.093,272.918,248.121,341.622,-0.378428,10.1765,0.0634674,-7.98084,-0.238095,1.05701
6.05,258.038,381.119,184.453,271.484,184.093,272.921,246.868,353.78,-0.479162,10.0927,0.231439,-7.86858,-0.358329,1.07602
6.051,249.088,357.201,184.453,271.484,184.093,272.921,246.291,357.726,-0.572579,10.0286,0.274512,-7.79766,-0.447303,1.09528
6.052,245.762,320.876,184.453,271.484,184.093,272.921,246.511,340.175,-0.663284,9.99432,0.260843,-7.75929,-0.522463,1.11815
6.053,242.952,290.098,184.453,271.484,184.093,272.921,245.049,286.03,-0.751697,9.98537,0.241783,-7.75991,-0.5953,1.14896
6.054,239.157,247.788,184.453,271.484,184.093,272.921,245.108,238.829,-0.837016,10.0112,0.222443,-7.79301,-0.668116,1.18586
6.055,235.061,216.87,184.453,271.484,184.093,272.921,245.36,203.666,-0.918992,10.0624,0.204738,-7.84993,-0.741516,1.22622
6.056,231.69,197.656,184.453,271.484,184.093,272.921,245.367,180.677,-0.998222,10.1294,0.187002,-7.92273,-0.814922,1.26885
6.057,228.161,190.309,184.453,271.484,184.093,272.921,245.215,170.513,-1.07458,10.2025,0.169204,-8.0026,-0.888219,1.31054
6.058,224.955,189.856,184.453,271.484,184.093,272.921,244.781,168.972,-1.14832,10.2762,0.151197,-8.08367,-0.961178,1.35035
6.059,222.279,195.248,184.453,271.484,184.093,272.921,244.215,174.989,-1.21989,10.3455,0.13448,-8.16049,-1.03408,1.3873
6.06,219.722,207.26,184.51,271.474,184.094,272.923,243.349,189.564,-1.28938,10.4052,0.120547,-8.22688,-1.10707,1.41992
6.061,217.561,223.852,184.51,271.474,184.094,272.923,242.469,210.658,-1.35712,10.4514,0.110052,-8.27809,-1.1803,1.44734
6.062,215.815,243.531,184.51,271.474,184.094,272.923,241.483,236.659,-1.42344,10.4815,0.103363,-8.31046,-1.25378,1.46946
6.063,212.583,291.402,184.51,271.474,184.094,272.923,238.74,258.039,-1.48713,10.4727,0.142078,-8.31631,-1.3362,1.48601
6.064,212.83,315.991,184.51,271.474,184.094,272.923,238.516,279.129,-1.55105,10.4438,0.187208,-8.30482,-1.42,1.49745
6.065,213.314,333.833,184.51,271.474,184.094,272.923,238.886,296.752,-1.61537,10.4005,0.22567,-8.28222,-1.5025,1.50521
6.066,213.816,344.217,184.51,271.474,184.094,272.923,239.244,310.015,-1.68013,10.3487,0.252727,-8.25341,-1.58256,1.51068
6.067,214.325,347.22,184.51,271.474,184.094,272.923,239.337,318.691,-1.74532,10.2947,0.266928,-8.22246,-1.65962,1.51561
6.068,214.859,343.255,184.51,271.474,184.094,272.923,239.497,322.052,-1.81097,10.244,0.269128,-8.19307,-1.73394,1.5209
6.069,215.521,333.102,184.51,271.474,184.094,272.923,239.57,320.516,-1.87718,10.2017,0.259755,-8.16856,-1.80556,1.5278
6.07,216.279,317.874,184.569,271.462,184.094,272.925,239.623,314.532,-1.94403,10.172,0.239421,-8.15176,-1.8746,1.53722
6.071,217.121,298.626,184.569,271.462,184.094,272.925,239.672,304.648,-2.0116,10.1581,0.20865,-8.145,-1.9412,1.54982
6.072,218.035,276.278,184.569,271.462,184.094,272.925,239.743,291.392,-2.07993,10.1627,0.167818,-8.15015,-2.00545,1.5661
6.073,220.098,255.135,184.569,271.462,184.094,272.925,239.028,242.557,-2.14997,10.1846,0.133283,-8.18625,-2.07075,1.59106
6.074,219.629,218.081,184.569,271.462,184.094,272.925,239.543,198.361,-2.21965,10.237,0.102123,-8.25134,-2.13722,1.62293
6.075,219.287,191.197,184.569,271.462,184.094,272.925,240.205,165.717,-2.28907,10.3114,0.0738103,-8.33802,-2.20484,1.65999
6.076,204.661,167.421,184.57,271.463,184.094,272.925,240.516,144.891,-2.34656,10.4055,0.0472412,-8.43861,-2.27312,1.69732
6.077,210.863,174.078,184.572,271.464,184.096,272.926,240.661,142.628,-2.40915,10.4942,0.0316488,-8.53926,-2.34416,1.73267
6.078,213.29,175.759,184.574,271.464,184.098,272.927,239.835,146.078,-2.47375,10.5817,0.0150829,-8.63779,-2.41442,1.76639
6.079,213.298,177.414,184.575,271.465,184.1,272.928,239.671,149.217,-2.53839,10.6679,-0.00805744,-8.73524,-2.48302,1.79913
6.08,215.235,178.22,184.636,271.453,184.102,272.931,239.628,151.824,-2.60464,10.7536,-0.0348185,-8.83158,-2.55075,1.83133
6.081,217.631,177.376,184.637,271.454,184.103,272.932,239.377,154.211,-2.67288,10.8401,-0.0629325,-8.92662,-2.61801,1.86333
6.082,219.492,174.812,184.638,271.454,184.104,272.932,239.146,156.438,-2.74268,10.9289,-0.0910577,-9.02028,-2.68514,1.89507
6.083,219.239,219.647,184.639,271.454,184.105,272.932,237.666,179.564,-2.81231,10.9811,-0.0685405,-9.08934,-2.76333,1.92473
6.084,220.26,319.059,184.639,271.454,184.105,272.932,237.871,266.872,-2.8828,10.9521,0.011335,-9.0798,-2.85535,1.94145
6.085,219.579,363.08,184.639,271.454,184.105,272.932,238.23,314.622,-2.95277,10.8872,0.0619436,-9.04217,-2.94071,1.95069
6.086,221.402,383.527,184.639,271.454,184.105,272.932,238.965,339.688,-3.02427,10.8057,0.0929534,-8.9924,-3.02196,1.95672
6.087,222.634,386.062,184.639,271.454,184.105,272.932,239.443,350.077,-3.09681,10.7223,0.110082,-8.93996,-3.10027,1.96241
6.088,223.502,377.701,184.639,271.454,184.105,272.932,239.843,351.399,-3.17009,10.6458,0.115518,-8.89078,-3.1761,1.96929
6.089,224.241,362.731,184.639,271.454,184.105,272.932,240.026,347.416,-3.24402,10.5817,0.109516,-8.8485,-3.24934,1.97872
6.09,224.92,343.284,184.698,271.44,184.105,272.935,240.374,339.186,-3.31853,10.5336,0.0928426,-8.81569,-3.32029,1.99092
6.091,225.62,320.526,184.698,271.44,184.105,272.935,240.69,327.76,-3.39366,10.5043,0.0653874,-8.79436,-3.3889,2.00649
6.092,226.265,295.32,184.698,271.44,184.105,272.935,240.995,313.487,-3.46937,10.4957,0.0273067,-8.78614,-3.45519,2.02569
6.093,225.293,292.376,184.698,271.44,184.105,272.935,239.971,282.789,-3.54431,10.4896,0.0279418,-8.7875,-3.53013,2.05021
6.094,225.563,275.767,184.698,271.44,184.105,272.935,240.436,261.781,-3.61952,10.4973,0.0380805,-8.80127,-3.60772,2.07867
6.095,225.719,266.236,184.698,271.44,184.105,272.935,241.241,249.076,-3.6949,10.5129,0.047337,-8.82443,-3.6857,2.10948
6.096,225.212,261.988,184.698,271.44,184.105,272.935,241.806,242.915,-3.76991,10.532,0.0514874,-8.85333,-3.76289,2.14082
6.097,225.084,260.719,184.698,271.44,184.105,272.935,242.137,241.079,-3.84486,10.5524,0.0491748,-8.88519,-3.83878,2.17235
6.098,224.931,261.835,184.698,271.44,184.105,272.935,242.289,243.255,-3.91972,10.5719,0.0408427,-8.91709,-3.91336,2.20362
6.099,223.943,263.411,184.698,271.44,184.105,272.935,242.231,248.019,-3.99383,10.5903,0.0279829,-8.9469,-3.98684,2.23289
6.1,223.559,264.735,184.759,271.424,184.105,272.938,242.014,254.214,-4.06766,10.6077,0.0112795,-8.97352,-4.05929,2.26053
6.101,223.183,267.036,184.759,271.424,184.105,272.938,241.668,263.097,-4.14124,10.6233,-0.00863532,-8.99499,-4.13075,2.28649
6.102,222.519,269.864,184.759,271.424,184.105,272.938,241.314,274.161,-4.21429,10.6367,-0.0307414,-9.00953,-4.20147,2.30968
6.103,222.023,285.375,184.759,271.424,184.105,272.938,240.241,263.343,-4.28698,10.6375,-0.0200629,-9.02292,-4.27937,2.33353
6.104,221.95,280.201,184.759,271.424,184.105,272.938,240.429,253.531,-4.35967,10.6427,-0.00307808,-9.04182,-4.35897,2.35797
6.105,221.637,276.69,184.759,271.424,184.105,272.938,240.964,247.243,-4.43214,10.6508,0.0111979,-9.06603,-4.43834,2.38233
6.106,221.575,274.835,184.759,271.424,184.105,272.938,241.365,244.156,-4.50462,10.6606,0.018483,-9.09427,-4.51635,2.40675
6.107,221.437,274.809,184.759,271.424,184.105,272.938,241.504,244.745,-4.57704,10.6706,0.0178375,-9.12413,-4.59259,2.43121
6.108,221.101,274.473,184.759,271.424,184.105,272.938,241.56,246.966,-4.64923,10.6809,0.0102427,-9.15425,-4.66724,2.45491
6.109,220.619,273.053,184.759,271.424,184.105,272.938,241.434,250.151,-4.72108,10.6925,-0.00324378,-9.18373,-4.74043,2.47754
6.11,220.614,270.153,184.82,271.407,184.105,272.942,241.214,253.516,-4.79298,10.7067,-0.0220766,-9.21236,-4.81221,2.49984
6.111,220.65,267.309,184.82,271.407,184.105,272.942,240.935,258.443,-4.86497,10.7232,-0.0454301,-9.23888,-4.88277,2.52173
6.112,220.524,264.269,184.82,271.407,184.105,272.942,240.552,264.637,-4.93694,10.7425,-0.0724799,-9.26233,-4.95225,2.54281
6.113,220.456,273.673,184.82,271.407,184.105,272.942,239.81,249.717,-5.00892,10.7542,-0.0613782,-9.28646,-5.03043,2.56685
6.114,221.087,265.121,184.82,271.407,184.105,272.942,240.073,236.812,-5.08146,10.7729,-0.0426208,-9.3181,-5.11068,2.5937
6.115,221.279,260.587,184.82,271.407,184.105,272.942,240.618,229.205,-5.15423,10.7956,-0.0268081,-9.35602,-5.19067,2.62202
6.116,221.556,259.669,184.82,271.407,184.105,272.942,240.859,226.624,-5.22727,10.8191,-0.0187521,-9.39765,-5.26902,2.65149
6.117,221.562,261.663,184.82,271.407,184.105,272.942,240.998,228.629,-5.30039,10.8411,-0.0189922,-9.43987,-5.34552,2.6808
6.118,221.53,264.139,184.82,271.407,184.105,272.942,240.884,233.219,-5.37354,10.8612,-0.027333,-9.48085,-5.42003,2.70996
6.119,221.246,265.786,184.82,271.407,184.105,272.942,240.655,239.277,-5.44652,10.88,-0.0424552,-9.51935,-5.49281,2.73811
6.12,220.947,267.157,184.883,271.388,184.105,272.945,240.337,246.979,-5.51931,10.8979,-0.0629296,-9.55397,-5.56414,2.76424
6.121,220.963,267.522,184.883,271.388,184.105,272.945,239.879,255.441,-5.59219,10.9156,-0.0884003,-9.5842,-5.63402,2.78918
6.122,220.696,267.997,184.883,271.388,184.105,272.945,239.461,265.658,-5.66487,10.933,-0.117951,-9.60863,-5.70265,2.812
6.123,219.66,286.7,184.883,271.388,184.105,272.945,238.529,259.037,-5.73677,10.9352,-0.10079,-9.62553,-5.78185,2.83445
6.124,219.844,284.23,184.883,271.388,184.105,272.945,238.619,252.952,-5.80889,10.9395,-0.0735856,-9.64438,-5.86357,2.85667
6.125,219.905,283.172,184.883,271.388,184.105,272.945,239.142,249.798,-5.88112,10.9448,-0.0494954,-9.66642,-5.94499,2.87815
6.126,220.092,282.926,184.883,271.388,184.105,272.945,239.519,249.181,-5.95357,10.9505,-0.0344023,-9.69126,-6.02458,2.89945
6.127,219.89,283.619,184.883,271.388,184.105,272.945,239.729,251.393,-6.02592,10.9557,-0.0292049,-9.7171,-6.10201,2.91991
6.128,219.855,282.518,184.883,271.388,184.105,272.945,239.786,253.893,-6.09832,10.9619,-0.0337356,-9.74375,-6.17721,2.94027
6.129,219.838,280.595,184.883,271.388,184.105,272.945,239.716,257.387,-6.17077,10.9698,-0.0468061,-9.77026,-6.25037,2.96065
6.13,219.745,277.127,184.946,271.368,184.105,272.95,239.551,261.14,-6.24322,10.9807,-0.0673397,-9.79624,-6.32169,2.98108
6.131,219.754,272.621,184.946,271.368,184.105,272.95,239.356,265.344,-6.31574,10.9954,-0.0944854,-9.82121,-6.39136,3.00162
6.132,219.814,267.612,184.946,271.368,184.105,272.95,239.021,270.501,-6.38838,11.0143,-0.127748,-9.84444,-6.45939,3.02265
6.133,219.536,276.551,184.946,271.368,184.105,272.95,238.53,254.024,-6.46087,11.0261,-0.124013,-9.86943,-6.53599,3.04626
6.134,219.139,265.092,184.946,271.368,184.105,272.95,238.701,238.101,-6.5331,11.0473,-0.112044,-9.90383,-6.61473,3.07198
6.135,218.897,257.964,184.946,271.368,184.105,272.95,239.146,227.65,-6.60522,11.0745,-0.102208,-9.9463,-6.69335,3.0991
6.136,218.356,255.401,184.946,271.368,184.105,272.95,239.408,223.164,-6.67696,11.1039,-0.0986913,-9.99349,-6.7707,3.12641
6.137,218.141,255.378,184.946,271.368,184.105,272.95,239.522,222.969,-6.7486,11.1335,-0.102749,-10.0426,-6.84639,3.15382
6.138,217.83,257.265,184.946,271.368,184.105,272.95,239.479,226.77,-6.82007,11.1616,-0.113522,-10.0907,-6.9205,3.18056
6.139,217.782,258.957,184.946,271.368,184.105,272.95,239.313,232.577,-6.89158,11.1885,-0.130131,-10.1363,-6.99317,3.20685
6.14,217.674,261.433,185.011,271.347,184.105,272.954,239.101,241.169,-6.96308,11.2135,-0.151162,-10.1771,-7.06471,3.23188
6.141,217.787,263.234,185.011,271.347,184.105,272.954,238.712,251.196,-7.03475,11.2371,-0.176005,-10.2121,-7.13513,3.25623
6.142,217.894,265.922,185.011,271.347,184.105,272.954,238.348,263.71,-7.10663,11.2588,-0.203514,-10.2395,-7.20479,3.27902
6.143,218.583,279.029,185.011,271.347,184.105,272.954,238.275,253.36,-7.17916,11.2698,-0.19104,-10.264,-7.28399,3.30373
6.144,219.075,271.224,185.011,271.347,184.105,272.954,237.419,240.793,-7.25218,11.2874,-0.173241,-10.2962,-7.36392,3.33007
6.145,113.89,255.995,185.011,271.347,184.105,272.954,154.678,227.46,-7.23922,11.3175,-0.120929,-10.3303,-7.38957,3.33228
6.146,100.546,260.376,185.011,271.347,184.105,272.954,118.748,226.849,-7.21543,11.3442,-0.0980957,-10.3717,-7.38462,3.32989
6.147,104.909,259.599,185.011,271.347,184.105,272.954,117.067,229.318,-7.19529,11.3717,-0.0517011,-10.406,-7.38129,3.32904
6.148,107.701,264.035,185.011,271.347,184.105,272.954,119.006,234.004,-7.17752,11.3957,-0.0370367,-10.4443,-7.3757,3.32869
6.149,115.31,267.22,185.011,271.347,184.105,272.954,120.578,241.275,-7.16605,11.4172,-0.040845,-10.4819,-7.36909,3.32979
6.15,120.17,269.556,185.077,271.323,184.105,272.959,121.189,250.109,-7.15864,11.4369,-0.0523888,-10.5154,-7.36204,3.33134
6.151,123.445,271.204,185.077,271.323,184.105,272.959,121.231,260.28,-7.154,11.4554,-0.0662504,-10.5426,-7.3548,3.33287
6.152,125.934,272.748,185.077,271.323,184.105,272.959,121.038,271.931,-7.15148,11.4727,-0.0799925,-10.5619,-7.34753,3.33398
6.153,125.396,286.617,185.077,271.323,184.105,272.959,123.234,261.951,-7.14861,11.4789,-0.0716653,-10.5824,-7.34457,3.33604
6.154,126.698,279.308,185.077,271.323,184.105,272.959,124.144,250.471,-7.14688,11.4912,-0.058161,-10.6098,-7.34296,3.33882
6.155,128.697,274.703,185.077,271.323,184.105,272.959,124.879,243.225,-7.14687,11.5074,-0.0455186,-10.6428,-7.34185,3.3425
6.156,130.598,273.255,185.077,271.323,184.105,272.959,125.434,240.661,-7.14851,11.5249,-0.0363774,-10.6786,-7.34076,3.34646
6.157,132.261,273.625,185.077,271.323,184.105,272.959,125.733,241.792,-7.15157,11.5422,-0.0315653,-10.7147,-7.33941,3.35048
6.158,133.529,274.468,185.077,271.323,184.105,272.959,125.794,245.423,-7.15576,11.559,-0.0306791,-10.7494,-7.33769,3.35442
