"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
0.75,215.114,63.9562,87.2279,-20.4362,87.2279,-20.4362,248.649,90.3578,0.913116,0.877761,0.315534,-0.908154,0.990644,0.0893467
0.751,214.096,64.7413,87.2236,-20.4346,87.2236,-20.4346,248.084,91.292,0.809889,0.809437,0.289313,-0.833071,0.884404,0.0810868
0.752,213.101,65.612,87.2191,-20.4322,87.2191,-20.4322,247.531,92.2594,0.707485,0.74041,0.262683,-0.757379,0.778649,0.0726298
0.753,212.145,66.5493,87.2144,-20.4293,87.2144,-20.4293,246.995,93.2416,0.60587,0.670626,0.235614,-0.68107,0.673372,0.0639849
0.754,211.239,67.5348,87.2097,-20.4258,87.2097,-20.4258,246.477,94.2221,0.505004,0.600043,0.208091,-0.604147,0.568562,0.0551654
0.755,210.392,68.55,87.2049,-20.4219,87.2049,-20.4219,245.983,95.1842,0.404836,0.528638,0.180108,-0.526624,0.464206,0.0461875
0.756,209.611,69.5773,87.2001,-20.4176,87.2001,-20.4176,245.514,96.1145,0.305313,0.4564,0.151669,-0.448521,0.360281,0.0370694
0.757,208.898,70.5991,87.1953,-20.413,87.1953,-20.413,245.074,97.0006,0.206376,0.38333,0.122787,-0.369867,0.256766,0.0278309
0.758,208.267,71.6124,87.1906,-20.4082,87.1906,-20.4082,244.697,97.8144,0.107957,0.309438,0.0934757,-0.29071,0.153612,0.018402
0.759,207.657,72.5499,87.1859,-20.4033,87.1859,-20.4033,244.249,98.6184,0.0100382,0.234782,0.0637188,-0.211058,0.0508707,0.00906761
0.76,207.2,73.4905,87.1814,-20.3983,87.1814,-20.3983,243.933,99.2966,-0.0875066,0.15936,0.0336811,-0.130978,-0.0515899,-0.000399147
0.761,206.777,74.3427,87.1769,-20.3933,87.1769,-20.3933,243.625,99.9109,-0.184706,0.0832431,0.00331989,-0.0505194,-0.153765,-0.00990945
0.762,206.425,75.1207,87.1726,-20.3883,87.1726,-20.3883,243.352,100.443,-0.281621,0.00649106,-0.0273491,0.0302664,-0.255683,-0.0194413
0.763,206.142,75.8219,87.1685,-20.3834,87.1685,-20.3834,243.113,100.893,-0.378307,-0.0708342,-0.0582793,0.111328,-0.35738,-0.0289756
0.764,205.923,76.4399,87.1645,-20.3788,87.1645,-20.3788,242.91,101.258,-0.474818,-0.148666,-0.0894232,0.192615,-0.458892,-0.0384955
0.765,205.765,76.969,87.1608,-20.3743,87.1608,-20.3743,242.742,101.54,-0.571206,-0.226932,-0.120737,0.274075,-0.560254,-0.0479863
0.766,205.663,77.4059,87.1572,-20.37,87.1572,-20.37,242.609,101.739,-0.667517,-0.305557,-0.15218,0.355658,-0.661501,-0.0574352
0.767,205.612,77.7484,87.1538,-20.366,87.1538,-20.366,242.508,101.858,-0.763794,-0.384467,-0.183714,0.437315,-0.762665,-0.0668316
0.768,205.609,77.9978,87.1507,-20.3623,87.1507,-20.3623,242.442,101.903,-0.860078,-0.463585,-0.215305,0.519,-0.863778,-0.0761667
0.769,205.648,78.1552,87.1477,-20.3588,87.1477,-20.3588,242.405,101.876,-0.956404,-0.542837,-0.246919,0.600669,-0.964869,-0.0854339
0.77,205.726,78.2241,87.145,-20.3557,87.145,-20.3557,242.398,101.785,-1.05281,-0.622152,-0.278526,0.682283,-1.06597,-0.0946286
0.771,205.838,78.2091,87.1425,-20.3529,87.1425,-20.3529,242.419,101.636,-1.14931,-0.701463,-0.3101,0.763806,-1.1671,-0.103748
0.772,205.979,78.1162,87.1401,-20.3503,87.1401,-20.3503,242.463,101.435,-1.24594,-0.780706,-0.341617,0.845207,-1.26828,-0.112791
0.773,206.145,77.9512,87.138,-20.3481,87.138,-20.3481,242.531,101.188,-1.34273,-0.859823,-0.373055,0.926458,-1.36954,-0.121758
0.774,206.333,77.7215,87.136,-20.3461,87.136,-20.3461,242.619,100.905,-1.43968,-0.938763,-0.404399,1.00754,-1.4709,-0.130652
0.775,206.537,77.4355,87.1343,-20.3444,87.1343,-20.3444,242.723,100.591,-1.53682,-1.01748,-0.435633,1.08842,-1.57237,-0.139476
0.776,206.754,77.1009,87.1326,-20.343,87.1326,-20.343,242.842,100.254,-1.63415,-1.09594,-0.466747,1.16911,-1.67396,-0.148234
0.777,206.981,76.7262,87.1312,-20.3417,87.1312,-20.3417,242.971,99.9,-1.73169,-1.1741,-0.497733,1.24958,-1.77568,-0.156931
0.778,207.213,76.3197,87.1298,-20.3407,87.1298,-20.3407,243.11,99.5372,-1.82944,-1.25194,-0.528586,1.32982,-1.87755,-0.165575
0.779,207.448,75.8898,87.1286,-20.3398,87.1286,-20.3398,243.253,99.17,-1.9274,-1.32945,-0.559302,1.40985,-1.97957,-0.174172
0.78,207.684,75.4451,87.1275,-20.3391,87.1275,-20.3391,243.399,98.8039,-2.02558,-1.40661,-0.589882,1.48966,-2.08173,-0.182729
0.781,207.915,74.9925,87.1265,-20.3385,87.1265,-20.3385,243.546,98.4459,-2.12397,-1.48342,-0.620329,1.56926,-2.18405,-0.191253
0.782,208.15,74.5514,87.1255,-20.3379,87.1255,-20.3379,243.725,98.0816,-2.22258,-1.55988,-0.650651,1.64863,-2.28654,-0.19984
0.783,208.326,74.078,87.1247,-20.3375,87.1247,-20.3375,243.796,97.7877,-2.32136,-1.63597,-0.680898,1.72783,-2.38912,-0.208239
0.784,208.568,73.6686,87.1239,-20.3371,87.1239,-20.3371,243.959,97.4591,-2.42036,-1.71175,-0.710947,1.80685,-2.49188,-0.216699
0.785,208.761,73.2496,87.1231,-20.3367,87.1231,-20.3367,244.086,97.1658,-2.51955,-1.78721,-0.740882,1.88569,-2.59477,-0.22516
0.786,208.94,72.8506,87.1223,-20.3363,87.1223,-20.3363,244.201,96.8954,-2.61892,-1.86236,-0.770737,1.96438,-2.69779,-0.233625
0.787,209.103,72.4805,87.1216,-20.3359,87.1216,-20.3359,244.306,96.6505,-2.71845,-1.93723,-0.800513,2.04293,-2.80092,-0.242098
0.788,209.249,72.1415,87.1208,-20.3354,87.1208,-20.3354,244.393,96.4339,-2.81813,-2.01185,-0.830216,2.12136,-2.90416,-0.250583
0.789,209.376,71.8369,87.1201,-20.3349,87.1201,-20.3349,244.468,96.2447,-2.91796,-2.08624,-0.859854,2.19968,-3.00749,-0.259084
0.79,210.178,71.7247,87.1194,-20.3343,87.1194,-20.3343,244.713,95.5145,-3.01847,-2.16057,-0.888955,2.27759,-3.11114,-0.267535
0.791,138.285,88.554,87.1189,-20.3337,87.1189,-20.3337,136.81,85.3384,-3.06022,-2.24868,-0.781896,2.36028,-3.16067,-0.273702
0.792,24.7498,93.1663,87.1196,-20.3337,87.1196,-20.3337,15.9983,75.5035,-3.00916,-2.3406,-0.52941,2.44599,-3.11463,-0.276159
0.793,-3.00213,97.3807,87.12,-20.3336,87.12,-20.3336,-39.8891,66.5987,-2.93544,-2.43598,-0.408821,2.51443,-3.02044,-0.281882
0.794,-15.5182,110.52,87.1192,-20.3351,87.1192,-20.3351,-43.7913,80.0719,-2.85152,-2.54214,-0.265646,2.5958,-2.92207,-0.287655
0.795,-20.1743,112.14,87.1175,-20.3382,87.1175,-20.3382,-50.4341,95.4596,-2.76382,-2.64966,-0.190531,2.68374,-2.82154,-0.2935
0.796,-27.287,115.986,87.1151,-20.3426,87.1151,-20.3426,-58.4743,112.669,-2.67034,-2.76035,-0.172215,2.7787,-2.7181,-0.299703
0.797,-32.8936,117.588,87.1126,-20.3481,87.1126,-20.3481,-64.6038,125.442,-2.5723,-2.87238,-0.185773,2.87891,-2.61232,-0.30609
0.798,-36.6974,116.577,87.11,-20.3545,87.11,-20.3545,-68.2569,132.373,-2.47118,-2.98362,-0.212765,2.98215,-2.50496,-0.312482
0.799,-39.1621,113.486,87.1075,-20.3617,87.1075,-20.3617,-70.0866,134.768,-2.36807,-3.09237,-0.243158,3.08659,-2.39662,-0.318755
0.8,-40.7298,109.013,87.1052,-20.3694,87.1052,-20.3694,-70.8492,134.336,-2.26371,-3.19749,-0.272642,3.19088,-2.28773,-0.324836
0.801,-41.6772,103.794,87.1029,-20.3775,87.1029,-20.3775,-71.0397,132.335,-2.15859,-3.29838,-0.299922,3.29415,-2.17858,-0.330689
0.802,-42.1704,98.3139,87.1007,-20.3856,87.1007,-20.3856,-70.9144,129.532,-2.0531,-3.39483,-0.325009,3.39584,-2.06938,-0.336301
0.803,-24.7905,99.5642,87.0986,-20.3937,87.0986,-20.3937,-69.5331,127.827,-1.96184,-3.49234,-0.380177,3.49257,-1.96323,-0.341508
0.804,-28.8395,91.3477,87.0959,-20.4021,87.0959,-20.4021,-69.899,125.909,-1.8673,-3.58317,-0.428842,3.5889,-1.8564,-0.345806
0.805,-29.2584,86.7935,87.0927,-20.4106,87.0927,-20.4106,-68.471,121.423,-1.77243,-3.67031,-0.466441,3.68367,-1.74977,-0.349673
0.806,-29.8023,82.4625,87.0891,-20.4189,87.0891,-20.4189,-67.1674,117.224,-1.67714,-3.75396,-0.495091,3.77673,-1.64342,-0.353408
0.807,-30.569,78.72,87.085,-20.427,87.085,-20.427,-66.2465,113.902,-1.58123,-3.83459,-0.51799,3.86824,-1.53733,-0.357164
0.808,-31.4713,75.6632,87.0805,-20.4346,87.0805,-20.4346,-65.6287,111.396,-1.48461,-3.91277,-0.537552,3.95846,-1.43146,-0.361013
0.809,-32.4112,73.3033,87.0757,-20.4418,87.0757,-20.4418,-65.1856,109.529,-1.38724,-3.98906,-0.555269,4.04764,-1.32579,-0.36499
0.81,-33.3182,71.5955,87.0706,-20.4484,87.0706,-20.4484,-64.8248,108.129,-1.28913,-4.064,-0.571975,4.136,-1.22031,-0.369139
0.811,-34.1922,70.4482,87.0653,-20.4544,87.0653,-20.4544,-64.5553,107.134,-1.19033,-4.13804,-0.588183,4.22378,-1.115,-0.373371
0.812,-34.9646,69.8653,87.0599,-20.4599,87.0599,-20.4599,-64.2806,106.417,-1.09091,-4.21166,-0.604153,4.31113,-1.00987,-0.377774
0.813,-31.8026,75.4536,87.0545,-20.4647,87.0545,-20.4647,-61.6913,115.501,-0.994086,-4.2899,-0.663263,4.39978,-0.909194,-0.381935
0.814,-110.456,-276.547,87.0486,-20.4687,87.0486,-20.4687,-66.6958,-116.792,-0.832941,-4.08029,-0.181995,4.27566,-0.769262,-0.368932
0.815,-55.9145,-125.774,87.0416,-20.4711,87.0416,-20.4711,-43.4461,-89.5646,-0.716414,-3.99403,0.184697,4.1941,-0.661864,-0.361108
0.816,-53.7886,-123.715,87.0325,-20.4733,87.0325,-20.4733,-49.7948,-101.424,-0.601635,-3.90951,0.462766,4.10887,-0.552091,-0.351615
0.817,-53.6925,-132.796,87.0228,-20.4741,87.0228,-20.4741,-59.9073,-113.667,-0.486943,-3.81761,0.571573,4.0309,-0.442537,-0.342602
0.818,-62.861,-136.73,87.0135,-20.4735,87.0135,-20.4735,-72.9022,-131.781,-0.364758,-3.72253,0.590844,3.95005,-0.328958,-0.332029
0.819,-68.7333,-140.862,87.0052,-20.4715,87.0052,-20.4715,-81.196,-146.765,-0.237776,-3.62412,0.573828,3.86374,-0.212333,-0.320217
0.82,-71.4348,-143.753,86.998,-20.4683,86.998,-20.4683,-85.0064,-156.748,-0.108588,-3.52338,0.547457,3.77207,-0.0938905,-0.307585
0.821,-72.1291,-144.844,86.9921,-20.4641,86.9921,-20.4641,-86.3646,-162.894,0.0211659,-3.4218,0.521351,3.67623,0.0254941,-0.29446
0.822,-71.6428,-144.246,86.9875,-20.4591,86.9875,-20.4591,-86.6641,-166.519,0.150521,-3.32074,0.497182,3.57765,0.14525,-0.28109
0.823,-70.387,-142.269,86.9842,-20.4535,86.9842,-20.4535,-86.4969,-168.401,0.278849,-3.22134,0.474032,3.47764,0.264981,-0.267676
0.824,-68.5378,-139.265,86.9821,-20.4475,86.9821,-20.4475,-86.0353,-168.932,0.405668,-3.12443,0.450669,3.37735,0.384383,-0.254384
0.825,-66.1887,-135.551,86.9814,-20.4412,86.9814,-20.4412,-85.3058,-168.353,0.530568,-3.0306,0.42622,3.27766,0.5032,-0.241347
0.826,-63.4002,-131.405,86.9818,-20.4349,86.9818,-20.4349,-84.3107,-166.857,0.653194,-2.94019,0.400222,3.17928,0.621216,-0.22868
0.827,-60.1059,-127.172,86.9834,-20.4287,86.9834,-20.4287,-83.0364,-164.673,0.773132,-2.85328,0.372507,3.08268,0.738232,-0.216415
0.828,-57.0798,-122.679,86.9859,-20.4227,86.9859,-20.4227,-81.7124,-161.849,0.890603,-2.77008,0.343015,2.98832,0.854216,-0.204678
0.829,-53.5705,-118.444,86.9893,-20.417,86.9893,-20.417,-80.1548,-158.714,1.00521,-2.69037,0.311792,2.89636,0.969019,-0.193529
0.83,-50.0449,-114.541,86.9935,-20.4117,86.9935,-20.4117,-78.5322,-155.426,1.11695,-2.61388,0.279025,2.80689,1.08262,-0.182981
0.831,-46.5223,-111.07,86.9983,-20.4068,86.9983,-20.4068,-76.8764,-152.119,1.22582,-2.54026,0.244909,2.71986,1.19502,-0.173023
0.832,-43.0898,-108.106,87.0036,-20.4025,87.0036,-20.4025,-75.2357,-148.932,1.3319,-2.4691,0.209655,2.63516,1.30624,-0.163628
0.833,-39.8204,-105.698,87.0093,-20.3987,87.0093,-20.3987,-73.6531,-145.962,1.43532,-2.39993,0.173484,2.5526,1.41636,-0.154749
0.834,-36.772,-103.849,87.0152,-20.3955,87.0152,-20.3955,-72.151,-143.296,1.53626,-2.33231,0.136615,2.47195,1.52543,-0.146375
0.835,-33.9865,-102.587,87.0212,-20.3927,87.0212,-20.3927,-70.8172,-140.943,1.63493,-2.26574,0.0992574,2.39296,1.6336,-0.138312
0.836,-31.5524,-101.826,87.0271,-20.3905,87.0271,-20.3905,-69.5929,-139.001,1.73164,-2.19982,0.0616574,2.31532,1.74095,-0.130613
0.837,-29.4064,-101.569,87.033,-20.3888,87.033,-20.3888,-68.5303,-137.426,1.82661,-2.13414,0.02401,2.23875,1.8476,-0.123177
0.838,-27.6068,-101.746,87.0386,-20.3875,87.0386,-20.3875,-67.6383,-136.227,1.92013,-2.06833,-0.0135129,2.16299,1.95369,-0.115933
0.839,-26.1557,-102.295,87.044,-20.3867,87.044,-20.3867,-66.9148,-135.383,2.01249,-2.0021,-0.0507514,2.08777,2.05934,-0.108818
0.84,-25.0461,-103.149,87.0491,-20.3861,87.0491,-20.3861,-66.3587,-134.859,2.10396,-1.9352,-0.0875663,2.01286,2.16466,-0.101771
0.841,-24.2669,-104.238,87.0537,-20.386,87.0537,-20.386,-65.9607,-134.621,2.19482,-1.86743,-0.123844,1.93806,2.26977,-0.094738
0.842,-23.7951,-105.494,87.058,-20.386,87.058,-20.386,-65.7139,-134.622,2.28532,-1.79865,-0.159496,1.86319,2.37478,-0.0876713
0.843,-23.6116,-106.855,87.0618,-20.3863,87.0618,-20.3863,-65.5993,-134.821,2.37569,-1.72877,-0.194461,1.78812,2.47978,-0.0805297
0.844,73.9852,-129.702,87.0652,-20.3868,87.0652,-20.3868,19.3283,-140.161,2.38628,-1.64024,-0.171285,1.70134,2.52689,-0.0726419
0.845,203.219,-198.173,87.0655,-20.3866,87.0655,-20.3866,182.118,-155.483,2.2912,-1.49572,0.194613,1.55015,2.39331,-0.0611593
0.846,202.445,-193.238,87.0655,-20.3864,87.0655,-20.3864,217.545,-174.592,2.19679,-1.35526,0.333061,1.41825,2.27133,-0.0460222
0.847,207.781,-167.186,87.0616,-20.3897,87.0616,-20.3897,221.636,-171.479,2.09803,-1.23612,0.449236,1.29281,2.15087,-0.0361018
0.848,206.016,-149.266,87.0562,-20.3937,87.0562,-20.3937,225.619,-166.625,2.00074,-1.13165,0.486193,1.18456,2.04504,-0.026232
0.849,203.913,-140.219,87.051,-20.3958,87.051,-20.3958,229.424,-163.15,1.9052,-1.03459,0.482303,1.08555,1.94579,-0.0180907
0.85,204.662,-135.079,87.0463,-20.3961,87.0463,-20.3961,232.047,-160.292,1.80906,-0.941747,0.461047,0.991344,1.84874,-0.0111892
0.851,205.193,-132.005,87.0422,-20.3947,87.0422,-20.3947,233.897,-157.825,1.71252,-0.851431,0.433071,0.899887,1.75202,-0.00514528
0.852,205.462,-129.627,87.0389,-20.392,87.0389,-20.392,235.179,-155.503,1.61577,-0.763069,0.402323,0.810438,1.65511,0.000473405
0.853,205.572,-127.443,87.0365,-20.3883,87.0365,-20.3883,236.253,-153.368,1.51895,-0.676502,0.370437,0.722607,1.55775,0.00556683
0.854,205.72,-125.296,87.0348,-20.3838,87.0348,-20.3838,237.13,-151.344,1.42203,-0.591699,0.337884,0.636244,1.45998,0.0102422
0.855,205.909,-123.208,87.034,-20.3788,87.034,-20.3788,237.874,-149.466,1.32497,-0.508611,0.304996,0.551198,1.36181,0.0145347
0.856,206.151,-121.224,87.034,-20.3735,87.034,-20.3735,238.506,-147.764,1.22773,-0.427151,0.272057,0.467305,1.26323,0.0184774
0.857,206.255,-119.198,87.0345,-20.3681,87.0345,-20.3681,239.029,-146.28,1.13042,-0.347354,0.239108,0.384413,1.16432,0.0221218
0.858,205.566,-117.709,87.0357,-20.3628,87.0357,-20.3628,239.413,-144.942,1.03369,-0.268779,0.205893,0.30246,1.06523,0.025848
0.859,207.614,-116.296,87.0374,-20.3576,87.0374,-20.3576,239.816,-143.899,0.935288,-0.191362,0.1744,0.220961,0.965466,0.0287366
0.86,207.681,-114.972,87.0394,-20.3528,87.0394,-20.3528,240.131,-143.039,0.836847,-0.115031,0.14322,0.139998,0.865423,0.0315562
0.861,207.784,-113.915,87.0416,-20.3485,87.0416,-20.3485,240.362,-142.388,0.738331,-0.0395652,0.112373,0.0594256,0.765152,0.0343019
0.862,207.934,-113.118,87.044,-20.3447,87.044,-20.3447,240.531,-141.954,0.639701,0.035248,0.0819699,-0.0209172,0.664668,0.0369935
0.863,208.091,-112.57,87.0465,-20.3414,87.0465,-20.3414,240.646,-141.725,0.540951,0.109614,0.0520475,-0.101174,0.563998,0.0396621
0.864,208.237,-112.256,87.0489,-20.3388,87.0489,-20.3388,240.714,-141.683,0.442087,0.183724,0.0225766,-0.181468,0.463178,0.0423417
0.865,208.363,-112.16,87.0512,-20.3369,87.0512,-20.3369,240.743,-141.809,0.343125,0.257758,-0.00650345,-0.261904,0.362248,0.0450656
0.866,208.468,-112.265,87.0534,-20.3357,87.0534,-20.3357,240.737,-142.085,0.244081,0.33188,-0.0352619,-0.342574,0.261249,0.0478648
0.867,208.551,-112.556,87.0554,-20.3351,87.0554,-20.3351,240.7,-142.491,0.144972,0.406244,-0.0637663,-0.423558,0.160216,0.0507663
0.868,208.608,-113.012,87.0571,-20.3352,87.0571,-20.3352,240.632,-143.007,0.045818,0.480986,-0.0920807,-0.504922,0.059185,0.0537926
0.869,208.659,-113.6,87.0585,-20.336,87.0585,-20.336,240.537,-143.613,-0.0533772,0.556214,-0.120268,-0.586717,-0.0418121,0.056964
0.87,208.799,-114.253,87.0596,-20.3373,87.0596,-20.3373,240.415,-144.284,-0.152688,0.631983,-0.148405,-0.668979,-0.14274,0.0603102
0.871,208.894,-114.996,87.0604,-20.3393,87.0604,-20.3393,240.276,-145.005,-0.252079,0.708367,-0.176542,-0.751733,-0.243575,0.0638576
0.872,208.958,-115.809,87.0608,-20.3418,87.0608,-20.3418,240.115,-145.756,-0.351524,0.785423,-0.204705,-0.834998,-0.344298,0.0676197
0.873,209.005,-116.653,87.0608,-20.3448,87.0608,-20.3448,239.97,-146.541,-0.451013,0.863179,-0.232924,-0.918793,-0.444912,0.071502
0.874,209.035,-117.53,87.0604,-20.3482,87.0604,-20.3482,239.698,-147.251,-0.550532,0.941663,-0.261331,-1.00305,-0.545302,0.0757942
0.875,208.986,-118.441,87.0597,-20.3519,87.0597,-20.3519,239.501,-148.024,-0.650018,1.0209,-0.289647,-1.08785,-0.645587,0.0802232
0.876,208.984,-119.313,87.0586,-20.3561,87.0586,-20.3561,239.262,-148.743,-0.749509,1.10087,-0.318048,-1.17313,-0.745696,0.0848589
0.877,208.952,-120.145,87.0571,-20.3605,87.0571,-20.3605,239.008,-149.421,-0.848983,1.18152,-0.346594,-1.25886,-0.845607,0.0896928
0.878,208.895,-120.928,87.0553,-20.3651,87.0553,-20.3651,238.739,-150.048,-0.948421,1.26284,-0.375287,-1.345,-0.945308,0.0947163
0.879,208.813,-121.651,87.0531,-20.3699,87.0531,-20.3699,238.455,-150.62,-1.0478,1.34476,-0.404122,-1.43152,-1.04479,0.0999194
0.88,208.709,-122.3,87.0506,-20.3748,87.0506,-20.3748,238.158,-151.128,-1.14711,1.42722,-0.433096,-1.51838,-1.14406,0.105292
0.881,208.579,-122.865,87.0477,-20.3798,87.0477,-20.3798,237.852,-151.57,-1.24633,1.51016,-0.462205,-1.60552,-1.24309,0.110823
0.882,208.428,-123.34,87.0445,-20.3849,87.0445,-20.3849,237.538,-151.941,-1.34544,1.59351,-0.491449,-1.69291,-1.3419,0.116503
0.883,208.256,-123.719,87.041,-20.39,87.041,-20.39,237.221,-152.239,-1.44442,1.67719,-0.520825,-1.7805,-1.44047,0.122322
0.884,208.066,-124,87.0372,-20.3951,87.0372,-20.3951,236.899,-152.467,-1.54327,1.76112,-0.550333,-1.86824,-1.53881,0.12827
0.885,207.861,-124.179,87.0331,-20.4002,87.0331,-20.4002,236.58,-152.622,-1.64197,1.84522,-0.57997,-1.95608,-1.63691,0.134339
0.886,204.218,-125.773,87.0288,-20.4053,87.0288,-20.4053,236.289,-152.778,-1.7377,1.93064,-0.608996,-2.04413,-1.73498,0.140108
0.887,204.917,-125.816,87.0243,-20.4103,87.0243,-20.4103,235.78,-152.835,-1.83404,2.01612,-0.638043,-2.13224,-1.83272,0.145536
0.888,205.544,-125.553,87.0198,-20.4151,87.0198,-20.4151,235.417,-152.837,-1.9309,2.10141,-0.667613,-2.22029,-1.93011,0.150922
0.889,206.706,-122.838,87.015,-20.4198,87.015,-20.4198,233.883,-151.417,-2.02874,2.1845,-0.697393,-2.30738,-2.02644,0.156387
0.89,125.285,-177.914,87.0119,-20.4229,87.0119,-20.4229,149.339,-147.351,-2.06001,2.31266,-0.665299,-2.40086,-2.07506,0.161486
0.891,23.3477,-144.847,87.0103,-20.4235,87.0103,-20.4235,18.6929,-128.973,-2.00793,2.41381,-0.439796,-2.50579,-2.0312,0.169145
0.892,-3.67133,-127.496,87.0085,-20.4232,87.0085,-20.4232,-42.5725,-111.82,-1.93378,2.50079,-0.356399,-2.57891,-1.93649,0.177182
0.893,-21.3925,-140.338,87.006,-20.4213,87.006,-20.4213,-45.3911,-116.796,-1.84516,2.59831,-0.211073,-2.66321,-1.83677,0.185179
0.894,-27.8841,-133.167,87.003,-20.4182,87.003,-20.4182,-51.8115,-122.43,-1.75125,2.68999,-0.126904,-2.74483,-1.73478,0.193454
0.895,-36.1707,-133.403,86.9999,-20.4142,86.9999,-20.4142,-60.9573,-132.644,-1.65058,2.78189,-0.10324,-2.8265,-1.6293,0.202449
0.896,-46.5366,-134.621,86.9969,-20.4093,86.9969,-20.4093,-70.0303,-142.454,-1.54145,2.87482,-0.113064,-2.91055,-1.51957,0.212192
0.897,-51.7941,-134.401,86.9941,-20.4035,86.9941,-20.4035,-75.7322,-148.568,-1.42803,2.96761,-0.137813,-2.99666,-1.40704,0.222067
0.898,-55.2479,-133.366,86.9917,-20.3972,86.9917,-20.3972,-79.3932,-152.034,-1.31181,3.05958,-0.167287,-3.08444,-1.29241,0.232208
0.899,-57.5082,-131.451,86.9896,-20.3905,86.9896,-20.3905,-81.6729,-153.694,-1.19376,3.15002,-0.197297,-3.17328,-1.17631,0.242362
0.9,-58.7964,-128.931,86.9877,-20.3835,86.9877,-20.3835,-83.1637,-154.117,-1.07466,3.23844,-0.226773,-3.26252,-1.05916,0.252541
0.901,-59.389,-126.019,86.9861,-20.3766,86.9861,-20.3766,-84.1404,-153.731,-0.955094,3.32451,-0.255826,-3.35159,-0.941333,0.262718
0.902,-59.3903,-122.917,86.9848,-20.3696,86.9848,-20.3696,-84.718,-152.77,-0.835535,3.40809,-0.284833,-3.44006,-0.82312,0.272868
0.903,-50.173,-107.609,86.9839,-20.3629,86.9839,-20.3629,-85.1092,-150.421,-0.723524,3.47918,-0.314168,-3.52693,-0.70468,0.28187
0.904,-42.67,-106.095,86.982,-20.3572,86.982,-20.3572,-84.1106,-148.538,-0.617658,3.54907,-0.350701,-3.61149,-0.587525,0.291303
0.905,-29.536,-125.385,86.9798,-20.3524,86.9798,-20.3524,-80.579,-167.446,-0.52254,3.63479,-0.395121,-3.70738,-0.473368,0.303068
0.906,-49.7272,-51.9454,86.9792,-20.3495,86.9792,-20.3495,-72.8581,-90.2344,-0.410913,3.66047,-0.385272,-3.7573,-0.360351,0.309278
0.907,-44.8843,164.202,86.9779,-20.3478,86.9779,-20.3478,-63.6234,72.9486,-0.303251,3.50941,-0.152909,-3.67461,-0.239769,0.303882
0.908,-72.2549,77.0648,86.9754,-20.3473,86.9754,-20.3473,-59.9361,49.2458,-0.173206,3.42966,0.0906829,-3.61358,-0.121969,0.299316
0.909,-49.5422,98.2446,86.9712,-20.3471,86.9712,-20.3471,-65.4531,69.9718,-0.0617391,3.33262,0.201293,-3.54226,-0.00764905,0.295877
0.91,-52.0467,110.237,86.9662,-20.3479,86.9662,-20.3479,-76.1917,99.735,0.0517747,3.22582,0.213068,-3.4566,0.107883,0.291216
0.911,-54.038,119.947,86.961,-20.3501,86.961,-20.3501,-82.8141,124.225,0.166917,3.11111,0.180183,-3.359,0.224455,0.285246
0.912,-54.1327,125.386,86.9561,-20.3538,86.9561,-20.3538,-84.261,138.71,0.282139,2.99198,0.136949,-3.25315,0.341127,0.278206
0.913,-52.8543,126.782,86.9518,-20.3588,86.9518,-20.3588,-82.6592,145.228,0.396318,2.87175,0.0984927,-3.14233,0.457139,0.270392
0.914,-50.8047,124.99,86.9482,-20.3649,86.9482,-20.3649,-79.8912,146.993,0.508825,2.75302,0.0687309,-3.02909,0.572009,0.262086
0.915,-43.1413,119.339,86.9453,-20.3718,86.9453,-20.3718,-76.2387,147.186,0.61507,2.63894,0.0314719,-2.91684,0.68385,0.253241
0.916,12.3508,20.0352,86.943,-20.3802,86.943,-20.3802,78.4631,123.485,0.675934,2.60611,0.3293,-2.77904,0.666323,0.260614
0.917,67.217,120.138,86.9451,-20.3799,86.9451,-20.3799,86.4575,141.033,0.691931,2.49144,0.403327,-2.65525,0.660146,0.248678
0.918,86.3054,103.137,86.9479,-20.371,86.9479,-20.371,101.932,139.332,0.692322,2.3907,0.411433,-2.542,0.648662,0.238792
0.919,101.43,94.4669,86.9474,-20.361,86.9474,-20.361,114.746,133.995,0.680351,2.29709,0.399621,-2.43523,0.63035,0.229264
0.92,112.574,91.1086,86.9477,-20.3535,86.9477,-20.3535,125.34,129.863,0.659274,2.20624,0.383077,-2.33196,0.60531,0.219224
0.921,122.493,88.6678,86.9489,-20.3483,86.9489,-20.3483,134.919,125.529,0.630091,2.11742,0.366868,-2.23165,0.57365,0.20919
0.922,132.514,84.8078,86.9512,-20.3451,86.9512,-20.3451,142.774,120.01,0.59272,2.03178,0.351182,-2.13509,0.536521,0.199124
0.923,139.108,80.9461,86.955,-20.3458,86.955,-20.3458,147.645,114.27,0.549963,1.94932,0.336318,-2.04241,0.495927,0.188778
0.924,143.605,76.3597,86.9592,-20.3503,86.9592,-20.3503,151.304,107.357,0.503535,1.87063,0.322481,-1.95439,0.452662,0.178852
0.925,145.603,72.444,86.9641,-20.3562,86.9641,-20.3562,153.478,101.328,0.455478,1.79517,0.308095,-1.87061,0.407986,0.168922
