"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
6.214,159.504,656.734,120.908,584.67,188.427,598.097,178.941,731.642,13.2728,15.4391,-0.202049,-14.4856,13.2378,-6.22694
6.215,160.297,651.74,120.929,584.662,188.427,598.097,179.324,728.098,13.1852,15.3415,-0.195014,-14.3428,13.1479,-6.18784
6.216,160.122,649.501,120.952,584.654,188.427,598.097,179.212,724.034,13.098,15.2459,-0.203383,-14.2141,13.0608,-6.14738
6.217,158.971,650.196,120.975,584.645,188.427,598.097,178.701,719.602,13.0118,15.1499,-0.227432,-14.1,12.9771,-6.10627
6.218,156.864,653.69,121.089,584.677,188.427,598.097,177.894,714.909,12.9275,15.0512,-0.267598,-14.0008,12.8969,-6.06535
6.219,153.69,659.694,121.112,584.669,188.427,598.097,176.686,710.072,12.8459,14.9478,-0.324529,-13.9167,12.8206,-6.02515
6.22,149.738,667.961,121.136,584.66,188.427,598.097,175.316,705.116,12.7677,14.8377,-0.398881,-13.8484,12.7484,-5.98647
6.221,146.632,670.08,121.158,584.652,188.427,598.097,172.343,736.209,12.6922,14.7262,-0.399685,-13.7064,12.6655,-5.95846
6.222,148.553,676.982,121.181,584.644,188.427,598.097,172.121,741.958,12.6153,14.6091,-0.369876,-13.5379,12.5776,-5.93028
6.223,148.165,673.116,121.206,584.635,188.427,598.097,171.94,742.118,12.5388,14.4954,-0.340706,-13.3699,12.49,-5.9013
6.224,147.853,666.603,121.231,584.626,188.427,598.097,172.09,739.775,12.4627,14.3871,-0.323391,-13.2124,12.4046,-5.87081
6.225,147.756,661.104,121.258,584.617,188.427,598.097,172.361,735.863,12.3869,14.2835,-0.32036,-13.0685,12.3215,-5.83862
6.226,147.758,657.843,121.285,584.607,188.427,598.097,172.687,730.853,12.3111,14.1828,-0.331729,-12.9388,12.2407,-5.80488
6.227,147.755,657.048,121.312,584.597,188.427,598.097,173.093,725.038,12.2356,14.0828,-0.357467,-12.8236,12.1624,-5.76987
6.228,147.694,658.636,121.417,584.651,188.427,598.097,173.614,718.636,12.1602,13.9818,-0.397878,-12.7235,12.0863,-5.73397
6.229,147.488,662.364,121.444,584.641,188.427,598.097,174.19,711.848,12.0851,13.8778,-0.453566,-12.6389,12.0126,-5.69738
6.23,147.184,668.062,121.471,584.632,188.427,598.097,174.943,704.748,12.0104,13.7693,-0.525247,-12.5702,11.9414,-5.6605
6.231,149.884,670.835,121.497,584.623,188.427,598.097,174.415,728.538,11.9337,13.6587,-0.51805,-12.4293,11.8568,-5.62972
6.232,153.825,680.525,121.524,584.613,188.427,598.097,175.08,734.401,11.8538,13.5404,-0.480846,-12.2622,11.7666,-5.59847
6.233,154.949,679.15,121.552,584.603,188.427,598.097,175.478,735.228,11.7732,13.4233,-0.445693,-12.0962,11.6767,-5.56632
6.234,155.491,674.581,121.581,584.593,188.427,598.097,175.845,733.9,11.6922,13.3101,-0.424052,-11.9412,11.5889,-5.53278
6.235,155.703,670.42,121.611,584.582,188.427,598.097,176.041,731.289,11.6112,13.2005,-0.418345,-11.7999,11.5039,-5.4979
6.236,155.472,667.811,121.642,584.572,188.427,598.097,175.901,727.831,11.5306,13.0931,-0.428471,-11.6727,11.4219,-5.46174
6.237,154.877,667.118,121.673,584.561,188.427,598.097,175.677,723.715,11.4505,12.9865,-0.453941,-11.5596,11.3429,-5.4249
6.238,153.787,668.154,121.777,584.583,188.427,598.097,175.292,719.118,11.3715,12.8792,-0.494713,-11.4607,11.2669,-5.38779
6.239,152.199,670.786,121.808,584.572,188.427,598.097,174.804,714.163,11.2939,12.7698,-0.551,-11.3763,11.1941,-5.35084
6.24,150.107,674.824,121.839,584.561,188.427,598.097,174.241,708.95,11.2181,12.6573,-0.623186,-11.3067,11.1246,-5.3145
6.241,148.344,671.98,121.869,584.55,188.427,598.097,173.38,729.058,11.1439,12.5473,-0.648421,-11.1903,11.0475,-5.28538
6.242,158.93,645.602,121.899,584.54,188.427,598.097,131.181,728.084,11.0612,12.459,-0.629613,-11.0426,10.9934,-5.25381
6.243,31.4944,416.664,121.921,584.532,188.427,598.097,52.8721,705.435,11.0829,12.5581,-0.781403,-11.0317,11.005,-5.2695
6.244,66.944,603.803,121.948,584.547,188.427,598.097,52.6185,708.96,11.0756,12.5042,-0.786264,-10.9149,11.0091,-5.27973
6.245,44.2451,608.896,121.974,584.562,188.427,598.097,53.4782,707.102,11.0871,12.4463,-0.773381,-10.7869,11.0118,-5.2962
6.246,50.589,610.157,122.001,584.577,188.427,598.097,55.6042,702.898,11.0935,12.3876,-0.767618,-10.6671,11.0134,-5.3073
6.247,56.1659,614.291,122.029,584.593,188.427,598.097,57.2052,698.048,11.0955,12.3256,-0.766735,-10.5542,11.0143,-5.3141
6.248,59.6418,621.866,122.124,584.673,188.427,598.097,58.0406,693.526,11.0947,12.2575,-0.767545,-10.4458,11.0149,-5.31812
6.249,61.64,632.475,122.152,584.689,188.427,598.097,58.4356,689.427,11.0924,12.181,-0.768288,-10.3404,11.0152,-5.32043
6.25,62.6843,645.575,122.18,584.705,188.427,598.097,58.6436,685.809,11.0894,12.0938,-0.768562,-10.2373,11.0155,-5.32175
6.251,64.8234,635.109,122.208,584.721,188.427,598.097,59.6803,700.208,11.0848,12.0153,-0.7823,-10.1336,11.016,-5.32565
6.252,70.597,638.292,122.236,584.737,188.427,598.097,62.2813,705.768,11.0756,11.9344,-0.798111,-10.0277,11.0149,-5.32731
6.253,73.2465,640.397,122.264,584.753,188.427,598.097,63.3525,708.173,11.0644,11.8518,-0.815708,-9.92146,11.0133,-5.32767
6.254,74.5594,642.9,122.292,584.769,188.427,598.097,63.6754,708.824,11.0522,11.7674,-0.834225,-9.81558,11.0117,-5.32726
6.255,74.8792,646.371,122.321,584.786,188.427,598.097,63.4566,708.306,11.0399,11.6803,-0.852369,-9.7099,11.0102,-5.32648
6.256,74.4451,651.037,122.35,584.802,188.427,598.097,62.9184,706.996,11.028,11.5894,-0.869127,-9.60426,11.0092,-5.32569
6.257,73.432,656.957,122.379,584.819,188.427,598.097,62.2162,705.178,11.0171,11.4939,-0.883966,-9.49862,11.0086,-5.32528
6.258,71.8898,663.977,122.476,584.868,188.427,598.097,61.3059,703.104,11.0076,11.3927,-0.896772,-9.3931,11.0087,-5.32533
6.259,69.9543,672.166,122.505,584.885,188.427,598.097,60.4051,700.861,10.9998,11.285,-0.907687,-9.28792,11.0094,-5.32627
6.26,67.6138,681.21,122.534,584.901,188.427,598.097,59.4616,698.6,10.994,11.17,-0.917137,-9.18338,11.0107,-5.32828
6.261,59.8496,673.321,122.564,584.918,188.427,598.097,58.0999,709.908,10.9947,11.0616,-0.877257,-9.03609,11.0102,-5.33686
6.262,59.4543,676.449,122.593,584.935,188.427,598.097,58.3231,715.124,10.9959,10.9507,-0.820518,-8.87297,11.0087,-5.34691
6.263,61,673.287,122.623,584.952,188.427,598.097,58.9891,716.716,10.9959,10.8426,-0.768335,-8.71202,11.0071,-5.35643
6.264,63.2551,668.867,122.654,584.97,188.427,598.097,59.6465,716.511,10.9942,10.7382,-0.728877,-8.56044,11.0058,-5.36454
6.265,65.3442,665.539,122.685,584.988,188.427,598.097,60.0978,715.243,10.991,10.6366,-0.704106,-8.42042,11.0052,-5.37109
6.266,67.0635,664.138,122.717,585.006,188.427,598.097,60.3427,713.294,10.9864,10.5363,-0.69408,-8.29243,11.0054,-5.37627
6.267,68.4092,664.75,122.75,585.025,188.427,598.097,60.3937,710.949,10.9809,10.4357,-0.698569,-8.17655,11.0066,-5.38007
6.268,69.5118,667.475,122.848,585.073,188.427,598.097,60.4635,708.335,10.9746,10.3329,-0.717462,-8.07279,11.0086,-5.38286
6.269,70.4236,671.99,122.881,585.092,188.427,598.097,60.5328,705.618,10.9676,10.2265,-0.75094,-7.98129,11.0117,-5.38472
6.27,71.1629,678.169,122.913,585.11,188.427,598.097,60.6579,702.91,10.9602,10.1152,-0.79931,-7.90217,11.0156,-5.38581
6.271,60.5831,671.953,122.945,585.129,188.427,598.097,57.8765,713.676,10.9616,10.0091,-0.82651,-7.80099,11.0203,-5.3955
6.272,479.602,384.873,122.977,585.147,188.427,598.097,93.7838,451.682,10.6202,10.138,-0.156873,-7.56237,10.9354,-5.20113
6.273,148.368,369.468,122.954,585.155,188.427,598.097,84.2587,450.944,10.55,10.2796,0.212585,-7.46023,10.889,-5.16534
6.274,178.545,411.259,122.93,585.163,188.427,598.097,96.2035,458.124,10.4552,10.3872,0.353642,-7.45511,10.8519,-5.11984
6.275,187.731,434.474,122.904,585.172,188.427,598.097,103.012,462.603,10.353,10.4759,0.395863,-7.49204,10.8192,-5.07015
6.276,186.16,446.268,122.877,585.181,188.427,598.097,104.813,463.176,10.2522,10.555,0.407876,-7.54264,10.7886,-5.01945
6.277,177.513,454.978,122.849,585.19,188.427,598.097,104.562,461.533,10.1587,10.6272,0.41637,-7.59614,10.7585,-4.97094
6.278,170.37,463.005,122.881,585.266,188.427,598.097,104.127,459.138,10.071,10.6928,0.426385,-7.65075,10.7287,-4.92362
6.279,153.992,475.323,122.852,585.276,188.427,598.097,104.079,457.129,9.99691,10.7486,0.437498,-7.70639,10.699,-4.88385
6.28,149.132,484.983,122.823,585.285,188.427,598.097,104.006,455.016,9.9269,10.7965,0.446552,-7.76459,10.6696,-4.84584
6.281,150.003,479.465,122.795,585.295,188.427,598.097,108.596,459.72,9.85628,10.8491,0.416283,-7.83762,10.6413,-4.80844
6.282,152.672,481.456,122.766,585.305,188.427,598.097,111.6,464.338,9.78359,10.9002,0.377137,-7.91177,10.612,-4.77019
6.283,150.458,480.806,122.738,585.314,188.427,598.097,111.401,466.486,9.71282,10.952,0.341666,-7.98289,10.5826,-4.73239
6.284,144.614,480.129,122.709,585.324,188.427,598.097,109.691,467.189,9.64695,11.0044,0.314248,-8.04988,10.5536,-4.69645
6.285,137.138,480.078,122.68,585.333,188.427,598.097,107.203,467.031,9.58731,11.057,0.296039,-8.11278,10.5253,-4.66302
6.286,128.917,480.925,122.651,585.343,188.427,598.097,104.285,466.375,9.5345,11.109,0.287364,-8.1718,10.4981,-4.63251
6.287,120.346,482.829,122.621,585.353,188.427,598.097,101.162,465.416,9.48882,11.1596,0.288464,-8.22704,10.4722,-4.60535
6.288,111.68,485.706,122.655,585.394,188.427,598.097,97.7228,464.428,9.45033,11.2079,0.299524,-8.27846,10.4478,-4.58118
6.289,97.029,491.324,122.625,585.404,188.427,598.097,94.3441,463.589,9.42394,11.2518,0.321878,-8.32536,10.4249,-4.56448
6.29,88.9208,495.471,122.596,585.414,188.427,598.097,90.72,462.656,9.40428,11.2924,0.355128,-8.368,10.4037,-4.55174
6.291,90.6457,484.585,122.568,585.423,188.427,598.097,93.0009,466.025,9.38333,11.3421,0.371638,-8.41607,10.3825,-4.53881
6.292,201.254,697.152,122.54,585.432,188.427,598.097,209.532,494.04,9.27199,11.218,0.426572,-8.4251,10.2694,-4.50501
6.293,192.89,498.579,122.516,585.417,188.427,598.097,212.568,489.731,9.16759,11.2564,0.510902,-8.4231,10.1479,-4.45183
6.294,215.441,517.875,122.494,585.404,188.427,598.097,210.847,490.594,9.04485,11.2793,0.550277,-8.4426,10.0373,-4.38743
6.295,206.541,517.834,122.472,585.389,188.427,598.097,209.427,491.088,8.9295,11.3022,0.558317,-8.47722,9.93436,-4.32579
6.296,197.032,515.398,122.448,585.375,188.427,598.097,207.373,490.135,8.82203,11.3273,0.551603,-8.51987,9.83606,-4.26742
6.297,188.727,513.122,122.425,585.36,188.427,598.097,204.737,488.268,8.72145,11.3544,0.539106,-8.56675,9.74086,-4.21203
6.298,180.968,511.728,122.464,585.374,188.427,598.097,201.934,485.962,8.62733,11.3828,0.524396,-8.61641,9.64813,-4.15956
6.299,173.608,511.648,122.44,585.359,188.427,598.097,199.148,483.517,8.53932,11.4113,0.508593,-8.6684,9.55762,-4.10996
6.3,166.257,512.849,122.417,585.345,188.427,598.097,196.443,481.089,8.45742,11.439,0.492056,-8.72252,9.4692,-4.06339
6.301,161.274,502.536,122.394,585.33,188.427,598.097,194.761,482.31,8.37971,11.4753,0.478352,-8.77455,9.38147,-4.01997
6.302,159.762,499.664,122.371,585.316,188.427,598.097,193.618,486.014,8.30332,11.514,0.465609,-8.82367,9.29442,-3.97709
6.303,157.276,495.284,122.348,585.301,188.427,598.097,192.567,487.169,8.22906,11.5565,0.451518,-8.87276,9.20844,-3.93443
6.304,154.532,490.872,122.324,585.286,188.427,598.097,191.756,486.566,8.15714,11.6027,0.435216,-8.92346,9.12352,-3.89217
6.305,152.329,487.481,122.3,585.271,188.427,598.097,191.128,484.829,8.08712,11.6518,0.416047,-8.97685,9.03966,-3.85012
6.306,152.561,484.876,122.276,585.256,188.427,598.097,190.839,482.224,8.017,11.7032,0.394793,-9.03315,8.95648,-3.80733
6.307,152.096,482.213,122.251,585.241,188.427,598.097,190.859,478.876,7.94735,11.7568,0.372694,-9.09225,8.87352,-3.76421
6.308,152.033,481.129,122.288,585.252,188.427,598.097,191.002,475.525,7.87784,11.8115,0.349947,-9.15405,8.79067,-3.72074
6.309,152.933,481.259,122.264,585.237,188.427,598.097,191.377,472.169,7.80769,11.8663,0.327137,-9.21829,8.70765,-3.67675
6.31,154.66,482.624,122.239,585.222,188.427,598.097,191.996,468.983,7.73622,11.92,0.304796,-9.28459,8.6242,-3.63207
6.311,156.843,474.576,122.215,585.207,188.427,598.097,193.17,468.346,7.66305,11.9805,0.284555,-9.35046,8.53962,-3.58754
6.312,163.151,474.658,122.192,585.192,188.427,598.097,194.18,472.015,7.58481,12.041,0.264298,-9.41395,8.45442,-3.54113
6.313,165.967,472.931,122.168,585.177,188.427,598.097,194.708,473.381,7.50435,12.1031,0.243212,-9.47702,8.3691,-3.49346
6.314,167.483,471.074,122.143,585.162,188.427,598.097,194.879,473.313,7.42273,12.1669,0.22098,-9.54079,8.28396,-3.44482
6.315,168.294,469.713,122.118,585.146,188.427,598.097,194.847,472.338,7.34054,12.2319,0.19786,-9.60577,8.19909,-3.39545
6.316,168.732,469.223,122.093,585.13,188.427,598.097,194.708,470.842,7.25807,12.2974,0.174381,-9.67205,8.11446,-3.3456
6.317,168.978,469.827,122.068,585.114,188.427,598.097,194.52,469.133,7.17548,12.3626,0.15112,-9.73951,8.02998,-3.29547
6.318,169.143,471.657,122.103,585.124,188.427,598.097,194.368,467.4,7.09284,12.4264,0.128598,-9.80793,7.94553,-3.24531
6.319,169.269,474.687,122.077,585.108,188.427,598.097,194.163,465.861,7.01018,12.4879,0.107165,-9.87701,7.86108,-3.19505
6.32,169.466,478.961,122.052,585.092,188.427,598.097,194.104,464.535,6.92744,12.546,0.0873762,-9.94636,7.77642,-3.14496
6.321,167.527,475.693,122.027,585.076,188.427,598.097,194.617,465.208,6.84636,12.607,0.0755195,-10.0117,7.68993,-3.09689
6.322,170.823,479.664,122.002,585.061,188.427,598.097,195.045,471.431,6.76267,12.6648,0.0665198,-10.0715,7.60266,-3.04801
6.323,172.265,481.33,121.977,585.045,188.427,598.097,195.38,474.83,6.67787,12.7214,0.0573484,-10.1291,7.51525,-2.99852
6.324,172.707,481.986,121.952,585.029,188.427,598.097,195.598,476.287,6.59279,12.7777,0.0464177,-10.1867,7.42811,-2.94855
6.325,172.763,482.29,121.926,585.013,188.427,598.097,195.764,476.43,6.50773,12.8338,0.033245,-10.2454,7.34135,-2.89821
6.326,172.796,482.673,121.901,584.997,188.427,598.097,195.926,475.678,6.42273,12.8898,0.0179488,-10.3057,7.25495,-2.84752
6.327,172.997,483.42,121.875,584.981,188.427,598.097,196.169,474.368,6.33763,12.9453,0.000898078,-10.3679,7.1688,-2.79661
6.328,173.506,484.672,121.909,584.989,188.427,598.097,196.382,472.818,6.25219,12.9999,-0.0175707,-10.432,7.08285,-2.74517
6.329,174.234,486.461,121.883,584.973,188.427,598.097,196.801,471.081,6.16622,13.0532,-0.0367651,-10.4977,6.99681,-2.69347
6.33,175.354,488.849,121.857,584.957,188.427,598.097,197.315,469.39,6.07941,13.1047,-0.0564198,-10.5649,6.91057,-2.64136
6.331,181.806,477.289,121.832,584.941,188.427,598.097,200.576,466.227,5.98739,13.1658,-0.0740245,-10.6334,6.82174,-2.58582
6.332,190.439,473.595,121.807,584.925,188.427,598.097,203.721,467.895,5.88838,13.2301,-0.0929778,-10.7016,6.7311,-2.52715
6.333,194.979,470.258,121.781,584.909,188.427,598.097,205.381,468.69,5.78572,13.2973,-0.113539,-10.7701,6.6397,-2.46657
6.334,196.822,467.988,121.755,584.892,188.427,598.097,205.984,468.997,5.68161,13.3665,-0.135329,-10.8391,6.54821,-2.40502
6.335,196.846,467.144,121.729,584.876,188.427,598.097,205.824,469.081,5.57756,13.4365,-0.157426,-10.9083,6.45694,-2.34326
6.336,195.562,467.924,121.702,584.859,188.427,598.097,205.132,469.176,5.47462,13.506,-0.178775,-10.9773,6.36604,-2.28193
6.337,193.308,470.47,121.675,584.842,188.427,598.097,204.098,469.394,5.37358,13.5736,-0.198456,-11.0454,6.27557,-2.2217
6.338,190.292,474.777,121.707,584.848,188.427,598.097,202.69,469.936,5.27507,13.6379,-0.215891,-11.1123,6.18565,-2.16274
6.339,186.517,480.785,121.679,584.831,188.427,598.097,201.225,470.741,5.1797,13.6973,-0.230266,-11.1773,6.09617,-2.10586
6.34,182.242,488.436,121.652,584.813,188.427,598.097,199.633,471.953,5.0879,13.7507,-0.241409,-11.24,6.0072,-2.05135
6.341,174.954,493.075,121.626,584.797,188.427,598.097,198.082,473.123,5.00211,13.8004,-0.250623,-11.3012,5.91897,-2.00122
6.342,172.902,499.71,121.599,584.78,188.427,598.097,196.927,480.684,4.91806,13.8449,-0.259289,-11.357,5.83148,-1.95273
6.343,170.568,502.605,121.572,584.763,188.427,598.097,196.335,484.817,4.83598,13.8872,-0.267765,-11.41,5.74442,-1.90528
6.344,168.292,503.53,121.545,584.746,188.427,598.097,195.994,486.579,4.75581,13.9288,-0.277058,-11.4622,5.6578,-1.85851
6.345,166.568,503.346,121.518,584.729,188.427,598.097,195.893,486.691,4.6771,13.9708,-0.287955,-11.5154,5.57161,-1.8121
6.346,165.695,502.56,121.491,584.711,188.427,598.097,196.011,485.658,4.59916,14.0136,-0.30073,-11.5702,5.48575,-1.76567
6.347,-287.322,779.45,121.464,584.694,188.427,598.097,146.846,740.435,4.89188,13.83,0.115951,-11.1313,5.37084,-1.97006
6.348,59.6807,773.382,121.545,584.708,188.427,598.097,144.901,745.655,4.90078,13.6515,0.296889,-10.8624,5.29231,-2.00732
6.349,76.1674,727.184,121.569,584.701,188.427,598.097,150.413,736.337,4.89624,13.511,0.320884,-10.7174,5.23257,-2.02861
6.35,89.6755,699.31,121.594,584.693,188.427,598.097,153.867,727.777,4.88072,13.3934,0.281288,-10.6251,5.18014,-2.03786
6.351,96.5756,686.583,121.62,584.685,188.427,598.097,157.014,717.665,4.8596,13.2864,0.274757,-10.5159,5.12048,-2.0414
6.352,103.285,680.311,121.645,584.677,188.427,598.097,158.26,719.158,4.83305,13.1847,0.280978,-10.3966,5.05798,-2.04078
6.353,108.666,672.265,121.67,584.668,188.427,598.097,158.732,719.07,4.80215,13.0898,0.287988,-10.2769,4.99507,-2.03603
6.354,117.684,662.894,121.696,584.66,188.427,598.097,159.513,718.096,4.76393,13.0026,0.288734,-10.1626,4.93264,-2.0258
6.355,121.611,656.867,121.722,584.652,188.427,598.097,159.284,716.555,4.72255,12.9205,0.282568,-10.0544,4.87153,-2.01249
6.356,126.123,653.262,121.749,584.643,188.427,598.097,159.112,714.851,4.67754,12.8415,0.269605,-9.95243,4.81167,-1.99566
6.357,130.478,652.115,121.775,584.635,188.427,598.097,158.984,713.284,4.62902,12.7636,0.249541,-9.8567,4.75307,-1.97548
6.358,134.483,653.347,121.853,584.693,188.427,598.097,158.92,712.018,4.57727,12.6849,0.221855,-9.76739,4.69577,-1.95235
6.359,138.032,656.804,121.88,584.685,188.427,598.097,158.927,711.193,4.52267,12.6034,0.185906,-9.68464,4.63982,-1.92671
6.36,141.069,662.306,121.906,584.676,188.427,598.097,159.014,710.913,4.46564,12.5176,0.141009,-9.60856,4.58528,-1.89909
6.361,144.344,660.3,121.933,584.668,188.427,598.097,161.191,703.81,4.40598,12.4336,0.0910687,-9.54083,4.53016,-1.86886
6.362,145.287,663.229,121.958,584.66,188.427,598.097,162.826,707.87,4.34561,12.3473,0.0392772,-9.47188,4.47432,-1.83904
6.363,145.956,665.933,121.984,584.651,188.427,598.097,163.815,710.929,4.28473,12.259,-0.0101558,-9.39938,4.4175,-1.80949
6.364,146.494,668.588,122.01,584.643,188.427,598.097,164.277,712.985,4.22346,12.1686,-0.0553233,-9.32261,4.35971,-1.78016
6.365,147.063,671.462,122.036,584.635,188.427,598.097,164.465,714.356,4.16178,12.076,-0.0951117,-9.24122,4.30095,-1.75107
6.366,147.94,674.618,122.062,584.627,188.427,598.097,164.45,715.377,4.09942,11.981,-0.128752,-9.15487,4.24123,-1.72194
6.367,149.01,678.342,122.088,584.619,188.427,598.097,164.433,716.186,4.03624,11.8831,-0.1555,-9.06316,4.18044,-1.6929
6.368,150.313,682.568,122.17,584.633,188.427,598.097,164.397,716.951,3.97203,11.7818,-0.174906,-8.96578,4.11849,-1.66381
6.369,151.882,687.302,122.196,584.625,188.427,598.097,164.408,717.751,3.90659,11.6768,-0.186652,-8.86248,4.05533,-1.63455
6.37,153.722,692.493,122.222,584.617,188.427,598.097,164.509,718.634,3.83969,11.5677,-0.190544,-8.75303,3.99083,-1.60495
6.371,156.059,687.438,122.248,584.608,188.427,598.097,166.491,711.996,3.77092,11.4628,-0.216978,-8.6644,3.92875,-1.5737
6.372,155.192,686.355,122.274,584.6,188.427,598.097,167.917,716.188,3.7029,11.359,-0.255667,-8.58181,3.86779,-1.54356
6.373,154.521,686.089,122.299,584.592,188.427,598.097,168.682,719.4,3.63547,11.2555,-0.297364,-8.49936,3.80686,-1.51415
6.374,153.921,686.271,122.325,584.584,188.427,598.097,168.752,721.484,3.56857,11.152,-0.337805,-8.41474,3.74571,-1.48502
6.375,153.585,686.944,122.351,584.576,188.427,598.097,168.634,722.625,3.50199,11.0481,-0.374786,-8.32697,3.6841,-1.4563
6.376,153.527,688.099,122.378,584.567,188.427,598.097,168.354,723.181,3.4355,10.9433,-0.407149,-8.2356,3.62192,-1.4278
6.377,153.811,689.865,122.404,584.559,188.427,598.097,168.038,723.38,3.36881,10.8372,-0.434087,-8.14028,3.55908,-1.39937
6.378,154.443,692.296,122.486,584.571,188.427,598.097,167.749,723.396,3.30164,10.7293,-0.455047,-8.04072,3.49547,-1.37087
6.379,155.405,695.371,122.512,584.563,188.427,598.097,167.528,723.383,3.23372,10.619,-0.469695,-7.93672,3.43098,-1.34218
6.38,41.4531,510.841,122.538,584.555,188.427,598.097,43.6906,696.761,3.25907,10.6597,-0.404428,-7.79548,3.44835,-1.35092
6.381,36.7537,657.028,122.56,584.568,188.427,598.097,45.4836,694.172,3.28829,10.581,-0.33744,-7.65514,3.4643,-1.37836
6.382,51.8342,649.268,122.581,584.581,188.427,598.097,53.2364,695.167,3.30521,10.5088,-0.308145,-7.54034,3.47631,-1.39686
6.383,61.3382,644.453,122.603,584.595,188.427,598.097,56.8046,695.361,3.3144,10.4406,-0.298901,-7.43945,3.48687,-1.40983
6.384,66.8049,643.692,122.626,584.609,188.427,598.097,58.2095,695.702,3.31915,10.3731,-0.297739,-7.34404,3.49694,-1.41949
6.385,69.4799,645.332,122.649,584.623,188.427,598.097,58.2264,696.105,3.32175,10.3044,-0.299018,-7.25014,3.50717,-1.42718
6.386,70.7003,648.762,122.673,584.638,188.427,598.097,57.644,696.525,3.3234,10.2331,-0.300433,-7.15614,3.51785,-1.43389
6.387,71.0792,653.508,122.696,584.652,188.427,598.097,56.7299,697.065,3.32477,10.1579,-0.301193,-7.06141,3.52916,-1.44004
6.388,70.8979,659.411,122.776,584.685,188.427,598.097,55.6625,697.82,3.32632,10.0781,-0.301269,-6.96577,3.54122,-1.44597
6.389,71.8297,667.196,122.8,584.7,188.427,598.097,54.8136,698.983,3.32715,9.99199,-0.30159,-6.86959,3.55393,-1.45161
6.39,70.4224,675.023,122.824,584.715,188.427,598.097,53.568,700.408,3.32917,9.89961,-0.300447,-6.77147,3.56746,-1.458
6.391,66.6309,680.411,122.848,584.73,188.427,598.097,54.7968,694.38,3.33433,9.80292,-0.294227,-6.67417,3.57989,-1.46627
6.392,63.1873,682.221,122.872,584.745,188.427,598.097,54.3002,699.333,3.34235,9.70487,-0.292883,-6.57686,3.59296,-1.47708
6.393,60.8267,682.903,122.896,584.759,188.427,598.097,53.9782,702.776,3.35233,9.60636,-0.296182,-6.48049,3.60654,-1.48958
6.394,59.1446,683.151,122.919,584.774,188.427,598.097,53.6343,704.972,3.36373,9.50777,-0.303464,-6.38548,3.62062,-1.50311
6.395,58.0845,683.347,122.943,584.788,188.427,598.097,53.3098,706.314,3.37604,9.40912,-0.313926,-6.29187,3.63511,-1.51718
6.396,57.6774,683.772,122.966,584.803,188.427,598.097,53.045,707.107,3.38871,9.31023,-0.326676,-6.19943,3.64995,-1.53139
6.397,57.9448,684.542,122.99,584.818,188.427,598.097,52.8768,707.572,3.40121,9.21081,-0.340865,-6.10777,3.66501,-1.54534
6.398,58.9178,685.737,123.069,584.85,188.427,598.097,52.8329,707.862,3.41295,9.11053,-0.355759,-6.0165,3.68018,-1.55864
6.399,60.6039,687.352,123.092,584.864,188.427,598.097,52.9606,708.069,3.42335,9.00902,-0.370749,-5.92525,3.69529,-1.57096
6.4,62.9745,689.325,123.116,584.879,188.427,598.097,53.1942,708.304,3.43185,8.90601,-0.38534,-5.83364,3.71026,-1.58175
6.401,69.8401,694.904,123.14,584.894,188.427,598.097,57.1948,701.068,3.43477,8.79853,-0.399831,-5.74703,3.7225,-1.58902
6.402,71.2753,696.17,123.164,584.909,188.427,598.097,58.5141,706.218,3.43655,8.69011,-0.418185,-5.65969,3.73409,-1.59654
6.403,71.2386,696.147,123.188,584.924,188.427,598.097,58.6961,709.584,3.43841,8.58181,-0.438201,-5.57131,3.74568,-1.60456
6.404,70.5244,695.469,123.212,584.939,188.427,598.097,58.1764,711.429,3.44089,8.47416,-0.458708,-5.4821,3.75769,-1.61312
6.405,69.4023,694.451,123.236,584.954,188.427,598.097,57.2468,712.216,3.44432,8.36744,-0.478815,-5.39215,3.77035,-1.62224
6.406,68.0096,693.404,123.26,584.969,188.427,598.097,56.1038,712.281,3.44894,8.26167,-0.497638,-5.30132,3.78375,-1.63206
6.407,66.3855,692.404,123.284,584.984,188.427,598.097,54.708,711.952,3.45492,8.15682,-0.514391,-5.20933,3.79803,-1.64231
6.408,403.477,423.474,123.364,585.015,188.427,598.097,99.7557,448.184,3.18513,8.27209,-0.110695,-5.11014,3.73946,-1.4833
6.409,127.839,405.624,123.346,585.021,188.427,598.097,88.4303,444.692,3.14091,8.40207,0.130789,-5.08703,3.7078,-1.45438
6.41,160.004,439.13,123.328,585.026,188.427,598.097,95.3473,450.172,3.0704,8.50473,0.221654,-5.12664,3.684,-1.41395
6.411,163.034,466.014,123.31,585.032,188.427,598.097,100.999,449.489,2.99745,8.58549,0.217776,-5.20945,3.66531,-1.37204
6.412,156.696,476.54,123.291,585.037,188.427,598.097,102.791,454.123,2.92972,8.65774,0.183665,-5.30284,3.6485,-1.33422
6.413,148.426,477.887,123.272,585.043,188.427,598.097,101.555,456.017,2.86879,8.72898,0.151356,-5.39422,3.63237,-1.30002
