"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
7.916,43.1099,873.697,87.6349,819.88,88.551,822.173,3.97259,913.288,-7.64106,928.417,-13.0069,14.289,1.46575,-10.7892,-13.8882,10.1661
7.917,39.6605,878.853,87.6575,819.9,88.5732,822.194,5.40365,908.623,-7.64105,928.417,-13.0171,14.1909,1.34345,-10.795,-13.8722,10.1745
7.918,30.0146,868.357,87.6801,819.92,88.5953,822.214,-3.59169,932.67,-7.64103,928.417,-13.0196,14.1015,1.24743,-10.7624,-13.851,10.1719
7.919,25.4097,873.357,87.7029,819.94,88.6176,822.234,-5.57268,940.502,-7.64102,928.417,-13.0184,14.0082,1.17004,-10.7077,-13.8286,10.1655
7.92,22.6454,872.641,87.7259,819.961,88.6402,822.255,-6.17611,943.034,-7.64103,928.417,-13.0151,13.9156,1.09585,-10.6485,-13.8059,10.1572
7.921,19.7387,871.938,87.7494,819.982,88.6631,822.276,-6.88618,943.168,-7.64102,928.417,-13.0096,13.8238,1.02225,-10.5888,-13.783,10.1474
7.922,16.1264,873.699,87.7731,820.003,88.6864,822.298,-7.65323,941.698,-7.64103,928.417,-13.0013,13.7307,0.950405,-10.5286,-13.7596,10.1358
7.923,13.7814,875.348,87.7971,820.025,88.7098,822.319,-7.81953,938.908,-7.64102,928.417,-12.9912,13.6364,0.876801,-10.4719,-13.7363,10.1235
7.924,10.2163,878.946,87.8212,820.046,88.7334,822.341,-8.09885,935.566,-7.64102,928.417,-12.9783,13.5393,0.801563,-10.4189,-13.713,10.1095
7.925,6.22274,883.835,87.8978,820.144,88.7526,822.376,-8.13444,931.826,-7.64103,928.417,-12.9624,13.4384,0.723283,-10.3713,-13.6898,10.0932
7.926,2.73887,893.009,87.9219,820.166,88.7762,822.398,-8.23874,927.981,-7.64104,928.417,-12.9437,13.3301,0.643839,-10.3272,-13.6666,10.076
7.927,-1.40589,902.455,87.9457,820.187,88.7995,822.42,-8.42364,924.314,-7.64103,928.417,-12.9218,13.2142,0.561241,-10.2886,-13.6435,10.0569
7.928,-3.65327,891.483,87.9692,820.208,88.8225,822.441,-11.8127,940.909,-7.64106,928.417,-12.8981,13.1075,0.495848,-10.2235,-13.6183,10.0326
7.929,-1.44101,899.128,87.9928,820.229,88.8456,822.462,-11.726,948.166,-7.64107,928.417,-12.8765,12.9947,0.444578,-10.1406,-13.593,10.0098
7.93,-0.467028,898.845,88.0165,820.251,88.8688,822.484,-11.8901,950.881,-7.64106,928.417,-12.8558,12.8822,0.395733,-10.0537,-13.5677,9.98758
7.931,0.539937,899.229,88.0405,820.272,88.8923,822.506,-12.2807,950.815,-7.64104,928.417,-12.836,12.7696,0.348291,-9.96561,-13.5423,9.96689
7.932,0.805072,898.351,88.0647,820.294,88.916,822.527,-12.297,948.719,-7.64105,928.417,-12.8167,12.6579,0.299983,-9.87988,-13.517,9.94695
7.933,1.59968,898.494,88.0892,820.316,88.94,822.55,-12.4375,945.498,-7.64104,928.417,-12.7981,12.5461,0.251929,-9.79614,-13.4918,9.92868
7.934,0.207305,900.234,88.1138,820.338,88.9641,822.572,-13.099,941.522,-7.64102,928.417,-12.7785,12.4331,0.206491,-9.71266,-13.4661,9.91048
7.935,-1.74139,901.741,88.1982,820.406,88.9926,822.58,-13.2544,936.805,-7.64104,928.417,-12.7575,12.319,0.161497,-9.632,-13.4406,9.89159
7.936,-2.54259,904.498,88.2229,820.428,89.0168,822.603,-13.3609,931.809,-7.64102,928.417,-12.7359,12.2028,0.117052,-9.55424,-13.415,9.87332
7.937,-6.64919,908.729,88.2475,820.45,89.0408,822.625,-13.9211,926.898,-7.64104,928.417,-12.7112,12.0833,0.0745143,-9.47806,-13.3892,9.85299
7.938,-6.5194,891.566,88.272,820.472,89.0648,822.647,-16.4918,935.267,-7.64103,928.417,-12.6867,11.9779,0.048215,-9.38129,-13.3616,9.83047
7.939,-6.51208,886.666,88.2964,820.495,89.0887,822.669,-16.6509,937.719,-7.64106,928.417,-12.6624,11.8767,0.0323136,-9.27322,-13.3337,9.80748
7.94,-5.64989,881.788,88.321,820.517,89.1128,822.692,-16.7067,937.471,-7.64109,928.417,-12.6389,11.7796,0.0208666,-9.16126,-13.3059,9.78557
7.941,-3.70286,875.407,88.3457,820.539,89.1371,822.714,-16.0182,935.621,-7.6411,928.417,-12.6171,11.6879,0.00660257,-9.05333,-13.2788,9.76525
7.942,-1.84569,870.384,88.3708,820.562,89.1616,822.737,-15.344,932.987,-7.64109,928.417,-12.597,11.6004,-0.0112619,-8.95069,-13.2523,9.74653
7.943,-1.80312,869.95,88.3961,820.585,89.1864,822.76,-14.9027,929.969,-7.64109,928.417,-12.5771,11.5134,-0.0295774,-8.85066,-13.2262,9.7284
7.944,-0.538572,871.18,88.4217,820.608,89.2114,822.784,-14.0568,926.8,-7.64109,928.417,-12.5583,11.4255,-0.0501207,-8.75497,-13.2009,9.71195
7.945,-0.998491,875.658,88.5064,820.673,89.2413,822.792,-13.651,923.919,-7.64107,928.417,-12.5394,11.3341,-0.0714418,-8.66209,-13.1759,9.69598
