"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ","CoMAngularMomentumX","CoMAngularMomentumY","CoMAngularMomentumZ"
0.039,94.5451,-34.0852,86.3088,-8.64416,86.3088,-8.64416,-8621.07,-6064.13,233.063,126.521,-0.749178,0.299624,-20.6335,1.41027,0.926914,-0.440665,1.2292,-0.330764,-0.452215
0.04,94.5724,-33.2509,86.3133,-8.98369,86.3133,-8.98369,62971.6,37633,233.063,126.521,-0.750421,0.308893,-21.3371,1.42806,0.988042,-0.443978,1.23997,-0.333976,-0.456362
0.041,94.5896,-32.4033,86.3181,-9.32698,86.3181,-9.32698,6655.41,3323.19,233.063,126.521,-0.751685,0.317494,-22.04,1.44542,1.04918,-0.446952,1.24973,-0.337103,-0.460107
0.042,94.5929,-31.5444,86.3234,-9.67373,86.3234,-9.67373,3505.25,1432.61,233.063,126.521,-0.752964,0.325416,-22.7424,1.46237,1.11032,-0.449616,1.2585,-0.340146,-0.463479
0.043,94.5917,-30.6752,86.3291,-10.0237,86.3291,-10.0237,2347.76,763.153,233.063,126.521,-0.754247,0.332652,-23.4442,1.47896,1.17148,-0.451996,1.26632,-0.343107,-0.466502
0.044,94.5782,-29.7971,86.3353,-10.3764,86.3353,-10.3764,1754.63,434.897,233.063,126.521,-0.755529,0.339194,-24.1453,1.4952,1.23265,-0.454113,1.27319,-0.345989,-0.469199
0.045,94.5596,-28.9126,86.3419,-10.7318,86.3419,-10.7318,1395.56,245.293,233.063,126.521,-0.756805,0.345035,-24.8459,1.51114,1.29385,-0.455988,1.27915,-0.348791,-0.471588
0.046,94.5328,-28.0198,86.349,-11.0894,86.349,-11.0894,1148.67,125.437,233.063,126.521,-0.758068,0.350169,-25.5459,1.52678,1.35508,-0.457637,1.28421,-0.351514,-0.473686
0.047,94.4912,-27.1237,86.3565,-11.449,86.3565,-11.449,972.647,44.8767,233.063,126.521,-0.75931,0.354594,-26.2452,1.54216,1.41634,-0.459072,1.28839,-0.354158,-0.475505
0.048,94.4535,-26.2252,86.3645,-11.8102,86.3645,-11.8102,838.302,-11.8995,233.063,126.521,-0.760526,0.358306,-26.9439,1.55729,1.47764,-0.460305,1.2917,-0.356721,-0.477056
0.049,94.4005,-25.3242,86.373,-12.1727,86.373,-12.1727,733.169,-52.7921,233.063,126.521,-0.761714,0.361305,-27.642,1.57218,1.53897,-0.46134,1.29417,-0.359201,-0.478344
0.05,94.3465,-24.4226,86.382,-12.5363,86.382,-12.5363,646.768,-83.7148,233.063,126.521,-0.762866,0.363587,-28.3395,1.58684,1.60036,-0.462183,1.2958,-0.361597,-0.479373
0.051,94.2882,-23.5234,86.3914,-12.9005,86.3914,-12.9005,575.517,-106.836,233.063,126.521,-0.763977,0.365153,-29.0362,1.60128,1.66181,-0.462833,1.2966,-0.363905,-0.480145
0.052,94.2191,-22.6238,86.4013,-13.2652,86.4013,-13.2652,515.82,-125.812,233.063,126.521,-0.765044,0.366005,-29.7324,1.61552,1.72332,-0.46329,1.29657,-0.366121,-0.480658
0.053,94.1447,-21.7276,86.4117,-13.63,86.4117,-13.63,464.525,-140.847,233.063,126.521,-0.766061,0.366143,-30.4279,1.62954,1.78489,-0.463551,1.29572,-0.368241,-0.48091
0.054,94.0743,-20.8302,86.4226,-13.9946,86.4226,-13.9946,419.879,-153.709,233.063,126.521,-0.76703,0.365567,-31.1227,1.64335,1.84654,-0.463567,1.29405,-0.370267,-0.480852
0.055,93.9899,-19.9534,86.4339,-14.3587,86.4339,-14.3587,378.555,-163.914,233.063,126.521,-0.767941,0.364291,-31.8168,1.65696,1.90829,-0.463446,1.29159,-0.372171,-0.480593
0.056,93.8968,-19.058,86.4457,-14.722,86.4457,-14.722,343.275,-173.688,233.063,126.521,-0.768784,0.362301,-32.5102,1.67035,1.97013,-0.463072,1.2883,-0.373971,-0.480017
0.057,93.809,-18.178,86.4579,-15.0842,86.4579,-15.0842,311.059,-181.984,233.063,126.521,-0.76957,0.359606,-33.203,1.68353,2.03207,-0.462466,1.28419,-0.375652,-0.479144
0.058,93.7158,-17.3012,86.4706,-15.445,86.4706,-15.445,282.262,-189.971,233.063,126.521,-0.770287,0.35621,-33.895,1.69648,2.09413,-0.461617,1.27927,-0.377209,-0.477965
0.059,93.6172,-16.4267,86.4837,-15.804,86.4837,-15.804,255.749,-197.302,233.063,126.521,-0.770934,0.352114,-34.5864,1.70921,2.1563,-0.460514,1.27353,-0.378634,-0.476469
0.06,93.5116,-15.5578,86.4972,-16.1611,86.4972,-16.1611,230.702,-203.93,233.063,126.521,-0.771508,0.347321,-35.277,1.72171,2.2186,-0.459146,1.26697,-0.37992,-0.474645
0.061,93.4048,-14.6914,86.5111,-16.5158,86.5111,-16.5158,207.865,-210.326,233.063,126.521,-0.772,0.341833,-35.9669,1.73397,2.28105,-0.4575,1.25959,-0.381062,-0.47248
0.062,93.2915,-13.8295,86.5254,-16.8679,86.5254,-16.8679,186.674,-216.617,233.063,126.521,-0.772412,0.335651,-36.6562,1.74599,2.34364,-0.455565,1.25138,-0.382051,-0.469964
0.063,93.1739,-12.97,86.5401,-17.2172,86.5401,-17.2172,166.513,-222.171,233.063,126.521,-0.772739,0.328777,-37.3446,1.75776,2.40639,-0.453329,1.24233,-0.382881,-0.467085
0.064,93.0521,-12.1143,86.5552,-17.5632,86.5552,-17.5632,147.707,-227.862,233.063,126.521,-0.772976,0.321214,-38.0324,1.76928,2.46932,-0.450782,1.23245,-0.383546,-0.463833
0.065,92.926,-11.2605,86.5705,-17.9058,86.5705,-17.9058,130.075,-233.146,233.063,126.521,-0.773123,0.312961,-38.7193,1.78053,2.53241,-0.447912,1.22173,-0.384039,-0.460196
0.066,92.798,-10.4101,86.5862,-18.2445,86.5862,-18.2445,113.316,-238.208,233.063,126.521,-0.773171,0.30402,-39.4056,1.79152,2.59569,-0.444711,1.21017,-0.384353,-0.456166
0.067,92.6642,-9.56298,86.6022,-18.5793,86.6022,-18.5793,97.4649,-243.287,233.063,126.521,-0.773121,0.294392,-40.0911,1.80224,2.65917,-0.441169,1.19776,-0.384482,-0.451735
0.068,92.5261,-8.71724,86.6185,-18.9096,86.6185,-18.9096,82.6237,-247.926,233.063,126.521,-0.772971,0.28408,-40.7758,1.81268,2.72285,-0.437279,1.1845,-0.384422,-0.446893
0.069,92.3879,-7.8735,86.635,-19.2354,86.635,-19.2354,68.1642,-252.134,233.063,126.521,-0.772714,0.273081,-41.4598,1.82284,2.78673,-0.433032,1.1704,-0.384164,-0.441635
0.07,92.2431,-7.03171,86.6517,-19.5562,86.6517,-19.5562,54.7327,-256.596,233.063,126.521,-0.77235,0.261398,-42.143,1.83272,2.85084,-0.428424,1.15543,-0.383706,-0.435954
0.071,1050.15,-365.16,86.6687,-19.8718,86.6687,-19.8718,254.311,84.9884,240.066,112.437,-1.54736,0.53959,-42.0149,1.91851,2.70455,-0.338127,1.48577,0.155548,-0.354747
0.072,602.814,-367.555,86.6305,-20.0953,86.6305,-20.0953,260.924,71.2168,240.11,112.376,-1.96057,0.819914,-41.9481,1.98848,2.56871,-0.235332,1.80066,0.384852,-0.269051
0.073,396.283,94.7298,86.5738,-20.2853,86.5738,-20.2853,251.737,88.2954,240.11,112.376,-2.20668,0.725745,-41.671,2.09016,2.38703,-0.216218,1.82653,0.442476,-0.235948
0.074,1685.59,-2012.51,86.5097,-20.4682,86.5097,-20.4682,246.116,-52.9366,243.078,-44.56,-3.4987,2.34063,-37.0322,1.82243,1.13733,0.0663836,3.05916,0.743141,-0.0753435
0.075,185.712,-148.336,86.4014,-20.6276,86.4014,-20.6276,230.599,-10.9995,242.081,8.13177,-3.5743,2.44364,-35.1911,1.80951,0.615649,0.0207443,3.17496,0.457413,-0.128869
0.076,205.959,-106.078,86.3005,-20.7817,86.3005,-20.7817,226.377,-11.6408,242.047,9.92091,-3.66643,2.51241,-33.3392,1.7948,0.10223,-0.0160946,3.25943,0.195133,-0.170078
0.077,401.204,-0.283484,86.206,-20.9205,86.206,-20.9205,230.458,-4.91418,241.848,20.4757,-3.91727,2.49531,-31.8344,1.79896,-0.341654,-0.0585953,3.28087,0.107602,-0.205646
0.078,429.755,29.8196,86.1188,-21.0424,86.1188,-21.0424,233.393,-1.4938,241.797,23.1443,-4.1915,2.45375,-30.3884,1.81074,-0.778358,-0.105008,3.28748,0.041872,-0.242382
0.079,-563.656,-768.518,86.0355,-21.1485,86.0355,-21.1485,124.52,-8.042,156.876,67.2704,-3.658,3.06145,-27.7428,1.79878,-1.13043,-0.206039,3.85753,-0.527468,-0.410885
0.08,255.573,45.1292,86.0155,-21.1866,86.0155,-21.1866,156.287,-21.4755,185.245,55.4354,-3.79085,3.00746,-25.7431,1.75566,-1.48799,-0.274406,3.81017,-0.585583,-0.471462
0.081,234.956,130.186,86.0467,-21.1774,86.0467,-21.1774,187.664,-11.5297,223.992,38.9867,-3.90702,2.88425,-24.2856,1.74565,-1.82864,-0.343601,3.72452,-0.691386,-0.526842
0.082,432.22,79.6096,86.0712,-21.1686,86.0712,-21.1686,210.402,4.95996,241.651,30.888,-4.18391,2.8022,-22.9923,1.77043,-2.18393,-0.412426,3.70574,-0.688201,-0.582254
0.083,399.794,85.0689,86.0836,-21.1496,86.0836,-21.1496,220.65,15.5321,241.677,29.5192,-4.43453,2.71571,-21.6818,1.81657,-2.56354,-0.474381,3.70482,-0.730602,-0.63096
0.084,469.495,77.5266,86.0614,-21.1164,86.0614,-21.1164,230.685,16.1127,241.68,29.3687,-4.74209,2.63537,-20.381,1.86369,-2.96113,-0.539366,3.70996,-0.742894,-0.682074
0.085,490.174,76.7183,86.0263,-21.0713,86.0263,-21.0713,236.394,15.5806,241.679,29.3971,-5.06666,2.55569,-19.0848,1.90965,-3.36914,-0.602651,3.71439,-0.751506,-0.731208
0.086,501.834,75.5311,85.9824,-21.0139,85.9824,-21.0139,240.319,14.7262,241.678,29.4667,-5.40089,2.47698,-17.7929,1.95381,-3.78402,-0.663553,3.71775,-0.759217,-0.777862
0.087,510.157,73.4924,85.9319,-20.9439,85.9319,-20.9439,242.975,13.4086,241.677,29.4873,-5.74207,2.39994,-16.5038,1.99528,-4.20358,-0.721412,3.71978,-0.766055,-0.821499
0.088,501.461,120.53,85.8763,-20.8612,85.8763,-20.8612,244.879,19.0716,241.558,35.8002,-6.07631,2.28453,-15.3277,2.04585,-4.5993,-0.768147,3.69543,-0.765594,-0.850645
0.089,490.369,146.372,85.8167,-20.7664,85.8167,-20.7664,246.608,24.5899,241.473,40.3024,-6.40166,2.14803,-14.2217,2.10505,-4.98106,-0.803993,3.66004,-0.765439,-0.867176
0.09,482.388,148.937,85.7539,-20.6625,85.7539,-20.6625,249.247,22.2508,241.546,36.4767,-6.72064,2.00943,-13.2502,2.15701,-5.33412,-0.821675,3.61278,-0.754554,-0.865506
0.091,474.075,158.169,85.6884,-20.5509,85.6884,-20.5509,252.11,21.3628,241.587,34.2959,-7.03297,1.86329,-12.3947,2.20498,-5.66279,-0.823101,3.55261,-0.735779,-0.847048
0.092,467.038,212.243,85.6202,-20.433,85.6202,-20.433,253.359,35.2309,241.375,45.4789,-7.3397,1.67298,-11.5833,2.273,-5.98233,-0.815152,3.47353,-0.716852,-0.815318
0.093,459.766,288.176,85.5491,-20.3102,85.5491,-20.3102,253.087,57.6437,241.03,63.7674,-7.64063,1.42064,-10.767,2.37524,-6.30277,-0.802158,3.37535,-0.703514,-0.773027
0.094,453.397,305.415,85.4753,-20.1838,85.4753,-20.1838,254.277,65.2571,240.952,67.8724,-7.9365,1.15419,-9.99665,2.48604,-6.61339,-0.782297,3.27264,-0.689038,-0.722719
0.095,459.193,328.364,85.399,-20.0555,85.399,-20.0555,255.886,73.389,240.842,73.6805,-8.23725,0.868962,-9.28357,2.60461,-6.91181,-0.753492,3.16036,-0.663512,-0.661692
0.096,474.406,321.784,85.3201,-19.9258,85.3201,-19.9258,256.789,75.9131,240.832,74.2027,-8.55056,0.589077,-8.5787,2.72613,-7.20948,-0.722234,3.05549,-0.627284,-0.598477
0.097,472.37,321.483,85.2368,-19.7954,85.2368,-19.7954,256.784,76.5622,240.832,74.0974,-8.86235,0.309406,-7.8719,2.8487,-7.50773,-0.69196,2.95192,-0.592885,-0.536334
0.098,468.252,324.717,85.1489,-19.6642,85.1489,-19.6642,256.619,77.7508,240.826,74.2709,-9.17092,0.0270593,-7.16566,2.9729,-7.80568,-0.662637,2.8477,-0.561141,-0.475003
0.099,457.259,329.04,85.0565,-19.5317,85.0565,-19.5317,255.764,78.7015,240.823,74.1968,-9.47063,-0.258854,-6.45702,3.09863,-8.10313,-0.638989,2.74201,-0.536416,-0.419242
0.1,450.918,332.691,84.9597,-19.3975,84.9597,-19.3975,254.955,79.6905,240.821,74.1086,-9.76531,-0.547783,-5.74674,3.22589,-8.39996,-0.620253,2.63532,-0.515374,-0.368259
0.101,447.101,334.854,84.8591,-19.2611,84.8591,-19.2611,254.304,80.3187,240.817,74.0541,-10.057,-0.838517,-5.03555,3.35412,-8.69619,-0.605248,2.52809,-0.496342,-0.320942
0.102,444.366,336.146,84.7548,-19.1218,84.7548,-19.1218,253.782,80.612,240.813,74.0099,-10.3466,-1.13034,-4.32371,3.48282,-8.99194,-0.593199,2.42044,-0.478701,-0.276565
0.103,52.2568,372.074,84.6469,-18.9795,84.6469,-18.9795,225.817,121.276,240.187,108.152,-10.3157,-1.45157,-3.90867,3.6331,-9.18119,-0.601621,2.30291,-0.657157,-0.256739
0.104,-873.84,1281.98,84.5249,-18.8305,84.5249,-18.8305,82.7684,83.7147,144.588,-17.5029,-9.52758,-2.51694,-2.38083,3.83453,-9.30263,-0.635379,1.61952,-1.31932,-0.211103
0.105,-187.363,660.594,84.4703,-18.7648,84.4703,-18.7648,62.6744,66.2671,124.826,-44.3424,-9.30094,-3.0742,-1.48488,3.95517,-9.33972,-0.693304,1.27937,-1.47097,-0.22373
0.106,-234.637,258.103,84.4689,-18.76,84.4689,-18.76,24.2217,-36.9087,88.0246,-147.826,-9.03574,-3.30235,-0.863029,3.92094,-9.30875,-0.72508,1.06181,-1.61242,-0.240575
0.107,-237.913,101.33,84.4825,-18.7534,84.4825,-18.7534,55.8232,-65.0202,109.105,-147.793,-8.76797,-3.40232,-0.0869687,3.83944,-9.32837,-0.731175,0.910537,-1.79294,-0.243315
0.108,-85.5578,78.7863,84.51,-18.7475,84.51,-18.7475,56.6016,-77.5629,104.391,-147.801,-8.62489,-3.4839,0.561042,3.74936,-9.34198,-0.739774,0.763843,-1.87172,-0.247626
